PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,BLDG_INTERACTION_ID,ENERGY_USE,ENERGY_INFLUENCE,ELEC_C_AVOIDED,ELEC_AVOIDED,FUEL_C_AVOIDED,FUEL_AVOIDED,BINTA_CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN
1853010,5,17,3,43,20028,1,1,3,1,COOLING,CLIMATE,1.907204157,1.717104089,,,785699008290487,352769643489998,785698983290487,785698977290487,785699001290487,
1857132,1,17,3,31,23612,1,1,2,1,COOLING,SHADING,119.4528448,107.5464142,,,707805278126144,352769670489998,707805244126144,707805238126144,707805262126144,
1857132,1,17,3,31,23612,1,1,2,3,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,707805280126144,352769670489998,707805244126144,707805238126144,707805262126144,
1837523,4,17,3,197,20124,1,2,3,1,HEATING,CLIMATE,5.93548661,5.343868556,131.4798602,640852.4897,707806567126144,352769714489998,707806501126144,707806494126144,707806521126144,
1837523,4,17,3,197,20124,1,2,10,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,707806576126144,352769714489998,707806501126144,707806494126144,707806528126144,
1856834,1,17,3,31,23262,1,1,1,3,HEATING,SHADING,-12.77025684,-11.49738487,-280.5060328,-1367228.329,491758118126144,352769727489998,491758094126144,491758092126144,491758108126144,
1852387,4,17,3,31,20101,1,1,4,4,HEATING,SHADING,-4.833166366,-4.35142179,-106.1632777,-517455.6829,491758245126144,352769731489998,491758221126144,491758218126144,491758237126144,
1857071,1,17,3,31,23538,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491758501126144,352769742489998,491758487126144,491758486126144,491758499126144,
1467748,1,55,5,59,21502,1,2,3,1,COOLING,CLIMATE,1.756572508,1.581486609,,,1287172499290487,924142,1287172460290487,1287172456290487,1287172477290487,
1467826,1,55,5,59,21541,1,1,3,1,COOLING,CLIMATE,9.851764607,8.869792582,,,1287177528290487,924143,1287177476290487,1287177472290487,1287177495290487,
1467826,1,55,5,59,21541,1,1,3,1,HEATING,SHADING,-11.25797821,-10.13584221,-247.2879633,-1205318.493,1287177528290487,924143,1287177476290487,1287177472290487,1287177495290487,
1467826,1,55,5,59,21541,1,1,6,1,HEATING,SHADING,-16.25807327,-14.63755413,-357.117926,-1740646.146,1287177534290487,924143,1287177476290487,1287177472290487,1287177498290487,
1856813,1,17,3,31,23202,1,1,2,2,COOLING,CLIMATE,9.913948085,8.925777939,,,785698509290487,352769390489998,785698475290487,785698468290487,785698494290487,
1856813,1,17,3,31,23202,1,1,4,3,COOLING,CLIMATE,9.913948085,8.925777939,,,785698516290487,352769390489998,785698475290487,785698468290487,785698496290487,
1856981,1,17,3,31,23412,1,1,2,1,COOLING,SHADING,0.236285077,0.212733425,,,785693093290487,352769399489998,785693067290487,785693064290487,785693085290487,
1856981,1,17,3,31,23412,1,1,2,1,HEATING,SHADING,-5.442650281,-4.900155558,-119.5509423,-582709.1611,785693093290487,352769399489998,785693067290487,785693064290487,785693085290487,
1852987,4,17,3,43,20047,12,1,6,1,COOLING,SHADING,13.91933831,12.53193195,,,1287852489290487,352769428489998,1287852456290487,1287852452290487,1287852473290487,
1853007,4,17,3,43,20022,1,2,1,2,HEATING,WINDBREAK,21.54955262,19.40160668,465.5176224,2269002.468,1287853042290487,352769436489998,1287853018290487,1287853015290487,1287853037290487,
1916239,5,18,4,89,20090,1,1,2,3,COOLING,SHADING,33.65988221,30.30484238,,,1287852547290487,352769444489998,1287852508290487,1287852502290487,1287852528290487,
1857035,1,17,3,31,23466,1,1,1,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785694817290487,352769456489998,785694785290487,785694777290487,785694809290487,
1797331,6,17,3,111,20201,1,1,2,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743256126144,352769861489998,478152414489998,478152413489998,488918162126144,
1857694,2,17,3,31,21834,1,1,1,1,COOLING,CLIMATE,5.014912844,4.515052737,,,942084426290487,559740547126144,942084391290487,942084385290487,942084409290487,352769803489998.0
1857913,2,17,3,31,22176,1,2,1,2,HEATING,SHADING,-17.05519037,-15.35521879,-374.6270611,-1825988.288,942083509290487,559740563126144,942083487290487,942083483290487,942083506290487,352769819489998.0
1857067,2,17,3,31,23488,1,1,1,1,HEATING,SHADING,-9.549871562,-8.597990647,-209.7684189,-1022442.626,942083264290487,559740571126144,942083233290487,942083224290487,942083251290487,352769812489998.0
1854662,2,17,3,31,23221,1,1,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942231566290487,781817055290487,942231533290487,942231527290487,942231554290487,352769725489998.0
1854662,2,17,3,31,23221,1,1,1,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942231567290487,781817055290487,942231533290487,942231527290487,942231554290487,352769725489998.0
1857349,2,17,3,31,23813,1,2,1,4,COOLING,SHADING,0.855638372,0.770352844,,,942231954290487,781817061290487,942231929290487,942231924290487,942231946290487,352769753489998.0
1854661,2,17,3,31,23222,1,1,1,1,HEATING,WINDBREAK,12.635587,11.37613822,272.9418742,1330359.489,1287852592290487,992948043290487,1287852575290487,1287852566290487,1287852588290487,352769663489998.0
1857132,2,17,3,31,23612,1,1,4,3,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,1287852781290487,992948058290487,1287852748290487,1287852742290487,1287852768290487,352769670489998.0
1469919,4,55,5,59,20011,1,1,13,1,COOLING,SHADING,0.0,0.0,,,505940883126144,923671,505940844126144,505940842126144,505940859126144,
1469478,1,55,5,59,22292,1,1,8,1,COOLING,CLIMATE,3.250865319,2.92683618,,,785694722290487,923693,785694652290487,785694646290487,785694685290487,
1468333,1,55,5,59,21795,1,1,7,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942083568290487,924132,942083528290487,942083523290487,942083552290487,
1469307,1,55,5,59,22221,1,1,6,1,COOLING,CLIMATE,9.851764607,8.869792582,,,942163632290487,924136,942163483290487,942163480290487,942163508290487,
1857035,1,17,3,31,23466,1,1,3,4,HEATING,SHADING,-0.012940205,-0.011650394,-0.284239043,-1385.423576,785694825290487,352769456489998,785694785290487,785694777290487,785694811290487,
1858000,1,17,3,31,22332,1,2,2,1,COOLING,SHADING,-0.139623001,-0.125706115,,,785696701290487,352769464489998,785696678290487,785696673290487,785696694290487,
1856872,1,17,3,31,23278,1,2,1,1,COOLING,CLIMATE,10.03831504,9.037748651,,,785694190290487,352769470489998,785694167290487,785694165290487,785694186290487,
1853001,4,17,3,43,20201,1,2,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942212254290487,352769491489998,942212233290487,942212229290487,942212250290487,
1856986,1,17,3,31,23407,1,1,2,3,COOLING,SHADING,0.322206925,0.290091035,,,785693278290487,352769519489998,785693238290487,785693233290487,785693258290487,
1857032,1,17,3,31,23469,1,1,1,3,COOLING,CLIMATE,3.248955594,2.925116806,,,785694233290487,352769522489998,785694214290487,785694207290487,785694229290487,
1852370,5,17,3,31,20112,1,1,1,2,COOLING,CLIMATE,4.92410571,4.433296779,,,491759343126144,352769766489998,491759306126144,491759305126144,491759323126144,
1796301,4,17,3,97,20087,1,1,5,1,HEATING,SHADING,-0.02588041,-0.023300787,-0.568478085,-2770.847152,491759443126144,352769767489998,491759370126144,491759369126144,491759387126144,
1796301,4,17,3,97,20087,1,1,6,1,HEATING,CLIMATE,4.843080422,4.360347665,107.1836717,522429.2356,491759444126144,352769767489998,491759370126144,491759369126144,491759388126144,
1796301,4,17,3,97,20087,1,1,6,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759444126144,352769767489998,491759370126144,491759369126144,491759388126144,
1796301,4,17,3,97,20087,1,1,14,1,COOLING,SHADING,0.0,0.0,,,491759452126144,352769767489998,491759370126144,491759369126144,491759396126144,
1797337,4,17,3,111,20061,1,1,2,1,COOLING,SHADING,0.098196394,0.088408694,,,489743245126144,352769854489998,478152242489998,478152240489998,488918153126144,
1853039,5,17,3,43,20034,1,1,1,2,COOLING,CLIMATE,5.020966653,4.520503134,,,489743248126144,352769858489998,478152327489998,478152325489998,488918155126144,
1853039,5,17,3,43,20034,1,1,4,2,COOLING,SHADING,0.239353715,0.215496197,,,489743250126144,352769858489998,478152327489998,478152325489998,488918156126144,
1852999,4,17,3,43,20049,1,1,3,2,HEATING,CLIMATE,2.510259495,2.260050045,55.63948815,271195.1812,491759572126144,352769771489998,491759543126144,491759542126144,491759554126144,
1852999,4,17,3,43,20049,1,1,9,2,HEATING,SHADING,-0.923499264,-0.83144972,-20.28519224,-98873.05881,491759576126144,352769771489998,491759543126144,491759542126144,491759559126144,
1795853,4,17,3,89,20007,1,1,2,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491757499126144,352769784489998,491757463126144,491757461126144,491757477126144,
1854651,1,17,3,31,23232,1,2,1,2,COOLING,SHADING,20.26323399,18.24350152,,,489743141126144,352769800489998,478150005489998,478150004489998,488917949126144,
1857067,1,17,3,31,23488,1,1,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743155126144,352769812489998,478150840489998,478150838489998,488917968126144,
1857067,1,17,3,31,23488,1,1,2,3,HEATING,SHADING,-11.25797821,-10.13584221,-247.2879633,-1205318.493,489743160126144,352769812489998,478150840489998,478150838489998,488917969126144,
1852998,4,17,3,43,20016,1,1,2,2,COOLING,CLIMATE,5.069397125,4.564106311,,,489743199126144,352769835489998,478151558489998,478151556489998,488918007126144,
1796375,4,17,3,97,20011,1,2,20,1,COOLING,CLIMATE,9.789581129,8.813807226,,,489743217126144,352769839489998,478151657489998,478151656489998,488918030126144,
1857727,1,17,3,31,21962,1,1,1,1,COOLING,CLIMATE,5.042154985,4.539579524,,,785696759290487,352769531489998,785696724290487,785696719290487,785696745290487,
1857355,1,17,3,31,23807,1,2,1,3,HEATING,SHADING,-0.191515029,-0.17242582,-4.206737719,-20504.26839,785697049290487,352769541489998,785697019290487,785697015290487,785697036290487,
1857098,1,17,3,31,23565,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785693493290487,352769543489998,785693459290487,785693455290487,785693478290487,
1853029,4,17,3,43,20061,1,1,4,1,COOLING,CLIMATE,9.75848939,8.785814548,,,942084230290487,352769571489998,942084184290487,942084179290487,942084206290487,
1915171,4,18,4,89,20095,1,1,2,1,COOLING,CLIMATE,1.769225155,1.592878107,,,942083165290487,352769579489998,942083136290487,942083133290487,942083156290487,
1857782,1,17,3,31,22042,1,2,1,2,COOLING,CLIMATE,1.553303323,1.398478226,,,785696001290487,352769600489998,785695966290487,785695959290487,785695986290487,
1857874,1,17,3,31,22134,1,1,2,1,COOLING,SHADING,0.0,0.0,,,785693625290487,352769604489998,785693596290487,785693591290487,785693613290487,
1857977,1,17,3,31,22301,1,1,4,3,HEATING,SHADING,-0.02588041,-0.023300787,-0.568478085,-2770.847152,785695255290487,352769606489998,785695212290487,785695205290487,785695233290487,
1915993,4,18,4,89,20101,1,1,2,1,HEATING,SHADING,-5.882616999,-5.29626871,-129.2150642,-629813.5355,785699109290487,352769656489998,785699091290487,785699089290487,785699105290487,
1857132,1,17,3,31,23612,1,1,2,1,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,707805278126144,352769670489998,707805244126144,707805238126144,707805262126144,
1857132,1,17,3,31,23612,1,1,2,2,HEATING,SHADING,-10.28487478,-9.25973261,-225.9131871,-1101134.639,707805279126144,352769670489998,707805244126144,707805238126144,707805262126144,
1857132,1,17,3,31,23612,1,1,3,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,707805283126144,352769670489998,707805244126144,707805238126144,707805263126144,
1852384,4,17,3,31,20155,1,2,1,3,HEATING,SHADING,-5.823092175,-5.242677007,-127.9075672,-623440.5999,707806892126144,352769684489998,707806863126144,707806857126144,707806880126144,
1852511,4,17,3,31,20152,1,3,1,1,HEATING,WINDBREAK,10.17293914,9.15895413,219.7737327,1071210.021,707806432126144,352769698489998,707806407126144,707806403126144,707806429126144,
1854662,1,17,3,31,23221,1,1,3,4,COOLING,CLIMATE,4.92410571,4.433296779,,,491758026126144,352769725489998,491757995126144,491757993126144,491758011126144,
1856834,1,17,3,31,23262,1,1,1,3,COOLING,SHADING,20.26323399,18.24350152,,,491758118126144,352769727489998,491758094126144,491758092126144,491758108126144,
1856834,1,17,3,31,23262,1,1,1,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491758118126144,352769727489998,491758094126144,491758092126144,491758108126144,
1856834,1,17,3,31,23262,1,1,3,3,COOLING,CLIMATE,4.975563086,4.479625155,,,491758125126144,352769727489998,491758094126144,491758092126144,491758110126144,
1467748,1,55,5,59,21502,1,1,2,1,HEATING,CLIMATE,4.530964368,4.079341696,100.2419036,488594.0202,1287172496290487,924142,1287172460290487,1287172455290487,1287172476290487,
1467826,1,55,5,59,21541,1,1,2,1,COOLING,CLIMATE,4.92410571,4.433296779,,,1287177526290487,924143,1287177476290487,1287177472290487,1287177494290487,
1856813,1,17,3,31,23202,1,1,2,1,COOLING,CLIMATE,9.913948085,8.925777939,,,785698508290487,352769390489998,785698475290487,785698468290487,785698494290487,
1856981,1,17,3,31,23412,1,1,1,1,COOLING,CLIMATE,5.813486076,5.234028393,,,785693091290487,352769399489998,785693067290487,785693064290487,785693084290487,
1855668,1,17,3,31,22170,1,3,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785697442290487,352769404489998,785697423290487,785697416290487,785697440290487,
1796349,4,17,3,97,20068,1,1,1,3,HEATING,CLIMATE,1.96485032,1.769004385,43.51139738,212081.0541,1287852412290487,352769422489998,1287852389290487,1287852383290487,1287852406290487,
1852987,4,17,3,43,20047,12,1,6,1,HEATING,SHADING,-10.4083616,-9.370910917,-228.6256461,-1114355.57,1287852489290487,352769428489998,1287852456290487,1287852452290487,1287852473290487,
1853007,4,17,3,43,20022,1,2,2,1,COOLING,SHADING,120.0757791,108.1072576,,,1287853043290487,352769436489998,1287853018290487,1287853015290487,1287853038290487,
1837539,4,17,3,197,20162,1,1,1,1,COOLING,CLIMATE,3.60595506,3.246532446,,,1287853108290487,352769439489998,1287853090290487,1287853086290487,1287853106290487,
1916239,5,18,4,89,20090,1,1,1,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287852544290487,352769444489998,1287852508290487,1287852502290487,1287852527290487,
1915163,5,18,4,127,20116,1,2,1,1,HEATING,SHADING,0.0,0.0,0.0,0.0,489743257126144,352769862489998,478152446489998,478152445489998,488918163126144,
1857694,2,17,3,31,21834,1,1,2,2,COOLING,SHADING,0.089501921,0.080580841,,,942084429290487,559740547126144,942084391290487,942084385290487,942084410290487,352769803489998.0
1856834,2,17,3,31,23262,1,1,4,2,HEATING,SHADING,-2.979697797,-2.682697209,-65.45077509,-319016.8601,942230983290487,781817043290487,942230941290487,942230933290487,942230962290487,352769727489998.0
1856854,2,17,3,31,23296,1,1,1,1,COOLING,CLIMATE,1.742769619,1.569059519,,,1287854155290487,992948040290487,1287854133290487,1287854127290487,1287854150290487,352769664489998.0
1857132,2,17,3,31,23612,1,1,5,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287852783290487,992948058290487,1287852748290487,1287852742290487,1287852769290487,352769670489998.0
1469516,1,55,5,59,22311,1,1,1,1,COOLING,SHADING,-0.304306539,-0.273974865,,,489743563126144,923463,478152687489998,478152685489998,488921594126144,
1469478,1,55,5,59,22292,1,1,2,1,COOLING,SHADING,7.02411084,6.323984455,,,785694715290487,923693,785694652290487,785694646290487,785694679290487,
1467849,1,55,5,59,21553,1,1,6,2,HEATING,CLIMATE,10.31643735,9.288149192,228.3886107,1113200.224,785692949290487,923694,785692881290487,785692876290487,785692904290487,
1469860,5,55,5,59,20288,1,2,2,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942159855290487,924134,942159830290487,942159827290487,942159848290487,
1469307,1,55,5,59,22221,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942163627290487,924136,942163483290487,942163480290487,942163503290487,
1469307,1,55,5,59,22221,1,1,12,1,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,942163638290487,924136,942163483290487,942163480290487,942163514290487,
1469307,1,55,5,59,22221,1,1,23,1,COOLING,SHADING,-2.148046078,-1.933940155,,,942163652290487,924136,942163483290487,942163480290487,942163525290487,
1857035,1,17,3,31,23466,1,1,3,2,COOLING,SHADING,36.94639419,33.26377214,,,785694823290487,352769456489998,785694785290487,785694777290487,785694811290487,
1858000,1,17,3,31,22332,1,2,2,1,HEATING,CLIMATE,3.90673226,3.517329758,86.35836728,420923.5893,785696701290487,352769464489998,785696678290487,785696673290487,785696694290487,
1858000,1,17,3,31,22332,1,2,2,3,COOLING,CLIMATE,5.01188594,4.512327538,,,785696703290487,352769464489998,785696678290487,785696673290487,785696694290487,
1852507,4,17,3,31,20070,1,1,1,2,HEATING,CLIMATE,13.8582191,12.47690479,307.9443424,1500966.751,942210920290487,352769479489998,942210893290487,942210890290487,942210912290487,
1852379,4,17,3,31,20204,1,1,1,2,COOLING,CLIMATE,10.11293521,9.104931078,,,942082292290487,352769516489998,942082263290487,942082257290487,942082281290487,
1856986,1,17,3,31,23407,1,1,3,3,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,785693281290487,352769519489998,785693238290487,785693233290487,785693259290487,
1856986,1,17,3,31,23407,1,1,4,1,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,785693282290487,352769519489998,785693238290487,785693233290487,785693260290487,
1856986,1,17,3,31,23407,1,1,5,2,COOLING,SHADING,18.58059776,16.7285816,,,785693286290487,352769519489998,785693238290487,785693233290487,785693261290487,
1852329,4,17,3,31,20200,1,2,2,3,COOLING,CLIMATE,9.938821476,8.948172081,,,491758674126144,352769746489998,491758652126144,491758651126144,491758665126144,
1857349,1,17,3,31,23813,1,2,1,3,HEATING,SHADING,-0.143204932,-0.128931019,-3.145578661,-15332.02053,491758865126144,352769753489998,491758849126144,491758848126144,491758861126144,
1852509,4,17,3,31,20090,1,1,1,1,HEATING,CLIMATE,9.067200618,8.163429801,200.6059334,977783.3021,491759238126144,352769763489998,491759223126144,491759222126144,491759235126144,
1837533,4,17,3,197,20006,1,1,8,2,COOLING,SHADING,2.148046078,1.933940155,,,489743242126144,352769852489998,478152185489998,478152184489998,488918151126144,
1796301,4,17,3,97,20087,13,1,23,1,COOLING,SHADING,0.0,0.0,,,491759463126144,352769767489998,491759373126144,491759369126144,491759409126144,
1852999,4,17,3,43,20049,1,1,9,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759575126144,352769771489998,491759543126144,491759542126144,491759559126144,
1857067,1,17,3,31,23488,1,1,2,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743160126144,352769812489998,478150840489998,478150838489998,488917969126144,
1857067,1,17,3,31,23488,1,1,3,2,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,489743163126144,352769812489998,478150840489998,478150838489998,488917970126144,
1852330,4,17,3,31,20109,1,1,1,2,COOLING,CLIMATE,1.699060472,1.52970707,,,489743166126144,352769815489998,478150918489998,478150917489998,488917971126144,
1857913,1,17,3,31,22176,1,2,1,3,COOLING,SHADING,6.121931118,5.511729258,,,489743175126144,352769819489998,478151048489998,478151047489998,488917978126144,
1852341,4,17,3,31,20182,1,1,1,1,COOLING,SHADING,18.58059776,16.7285816,,,489743185126144,352769831489998,478151403489998,478151402489998,488917986126144,
1852341,4,17,3,31,20182,1,1,4,1,COOLING,SHADING,0.017900384,0.016116168,,,489743189126144,352769831489998,478151403489998,478151402489998,488917989126144,
1852998,4,17,3,43,20016,1,1,6,2,COOLING,CLIMATE,10.1502453,9.138522292,,,489743207126144,352769835489998,478151558489998,478151556489998,488918010126144,
1796375,4,17,3,97,20011,1,2,18,1,COOLING,CLIMATE,1.500087692,1.350566849,,,489743215126144,352769839489998,478151657489998,478151656489998,488918028126144,
1796375,4,17,3,97,20011,1,2,26,1,COOLING,SHADING,0.0,0.0,,,489743223126144,352769839489998,478151657489998,478151656489998,488918036126144,
1857098,1,17,3,31,23565,1,1,1,2,HEATING,SHADING,0.0,0.0,0.0,0.0,785693494290487,352769543489998,785693459290487,785693455290487,785693478290487,
1853029,4,17,3,43,20061,1,1,1,1,COOLING,CLIMATE,9.75848939,8.785814548,,,942084224290487,352769571489998,942084184290487,942084179290487,942084203290487,
