PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,BLDG_INTERACTION_ID,DISTANCE_CD,AZIMUTH,ITREE_ECO_VERSION,ELEC_AVOID_VALUE_SUM,ELEC_AVOID_SUM,FUEL_AVOID_VALUE_SUM,FUEL_AVOID_SUM,CARBON_AVOID_VALUE_SUM,CARBON_AVOID_SUM,COOLING_CLIMATE_C_ELEC_AVOID,COOLING_CLIMATE_ELEC_AVOID,COOLING_SHADING_C_ELEC_AVOID,COOLING_SHADING_ELEC_AVOID,HEATING_CLIMATE_FUEL_AVOID,HEATING_CLIMATE_C_FUEL_AVOID,HEATING_CLIMATE_C_ELEC_AVOID,HEATING_CLIMATE_ELEC_AVOID,HEATING_SHADING_FUEL_AVOID,HEATING_SHADING_C_FUEL_AVOID,HEATING_SHADING_C_ELEC_AVOID,HEATING_SHADING_ELEC_AVOID,HEATING_WINDBREAK_FUEL_AVOID,HEATING_WINDBREAK_C_FUEL_AVOID,HEATING_WINDBREAK_C_ELEC_AVOID,HEATING_WINDBREAK_ELEC_AVOID,CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN
1852384,4,17,3,31,20155,1,2,2,1,,,6.0.35,1.974894556,14.38379138,4.953825902,585990.8375,3.167602465,136.2004407,9.988568258,8.992960366,0.53701152,0.483485039,605386.7669,124.2035706,5.631799611,5.070451478,-19395.92944,-3.979346468,-0.181162865,-0.163105504,0.0,0.0,0.0,0.0,707806893126144,352769684489998,707806863126144,707806857126144,707806881126144,
1837523,4,17,3,197,20124,1,2,7,1,,,6.0.35,1.586068767,11.55184827,-1.590870435,-188184.9538,-0.59951748,-25.778028,5.051235698,4.54775512,9.587446011,8.631819873,640852.4897,131.4798602,5.93548661,5.343868556,-829037.4435,-170.0886381,-7.743418461,-6.971595279,0.0,0.0,0.0,0.0,707806571126144,352769714489998,707806501126144,707806494126144,707806525126144,
1837523,4,17,3,197,20124,1,2,8,3,,,6.0.35,2.294656198,16.71271812,2.198220647,260028.7502,1.672440235,71.91151654,10.11293521,9.104931078,6.121931118,5.511729258,1282471.376,263.1169574,11.87798326,10.69404843,-1022442.626,-209.7684189,-9.549871562,-8.597990647,0.0,0.0,0.0,0.0,707806574126144,352769714489998,707806501126144,707806494126144,707806526126144,
1837523,4,17,3,197,20124,1,2,9,1,,,6.0.35,2.491986652,18.1499392,-3.3340122,-394382.1684,-1.412944039,-60.75370978,5.051235698,4.54775512,18.84194347,16.96387775,640852.4897,131.4798602,5.93548661,5.343868556,-1035234.658,-212.3928834,-9.669352362,-8.70556223,0.0,0.0,0.0,0.0,707806575126144,352769714489998,707806501126144,707806494126144,707806527126144,
1854662,1,17,3,31,23221,1,1,3,4,,,6.0.35,0.864512339,6.29652104,0.875770039,103595.3279,0.656953016,28.24763881,4.92410571,4.433296779,1.106243754,0.995979201,106366.175,21.82250993,0.989137905,0.890545847,-2770.847152,-0.568478085,-0.02588041,-0.023300787,0.0,0.0,0.0,0.0,491758026126144,352769725489998,491757995126144,491757993126144,491758011126144,
1856834,1,17,3,31,23262,1,1,3,2,,,6.0.35,1.923927247,14.0125801,1.568116563,185493.3856,1.247046949,53.62047352,4.975563086,4.479625155,8.857110324,7.974280201,217912.2967,44.70775844,2.034035938,1.831293945,-32418.9111,-6.651193478,-0.302800792,-0.272619204,0.0,0.0,0.0,0.0,491758124126144,352769727489998,491758094126144,491758092126144,491758110126144,
1856834,1,17,3,31,23262,1,1,4,1,,,6.0.35,0.647785701,4.718031327,-1.285094228,-152014.5152,-0.603459874,-25.94754287,1.738168656,1.564917156,4.922605639,4.431946227,76118.56177,15.61678861,0.710409217,0.639599367,-228133.077,-46.80469461,-2.13082038,-1.918431423,0.0,0.0,0.0,0.0,491758127126144,352769727489998,491758094126144,491758092126144,491758111126144,
1857071,1,17,3,31,23538,1,1,1,1,,,6.0.35,0.010620553,0.077352896,-5.557634372,-657415.6792,-3.134849121,-134.7921138,1.74391986,1.57009511,4.486347865,4.039172332,105675.6253,21.68083399,0.983113804,0.885122197,-763091.3045,-156.5588644,-7.127464918,-6.417036743,0.0,0.0,0.0,0.0,491758501126144,352769742489998,491758487126144,491758486126144,491758499126144,
1857071,1,17,3,31,23538,1,1,1,2,,,6.0.35,0.449910516,3.2768428,-0.358158569,-42366.77745,-0.117505961,-5.052516464,1.74391986,1.57009511,2.295340716,2.066553239,105675.6253,21.68083399,0.983113804,0.885122197,-148042.4028,-30.37297152,-1.382753317,-1.244927746,0.0,0.0,0.0,0.0,491758502126144,352769742489998,491758487126144,491758486126144,491758499126144,
1467748,1,55,5,59,21502,1,2,3,3,,,6.0.35,0.300407606,2.187965087,0.289430878,34236.94051,0.219879779,9.454381696,1.756572508,1.581486609,0.365167846,0.328769838,170701.1651,35.02173384,1.583063897,1.425272423,-136464.2246,-27.99754617,-1.274610217,-1.147563782,0.0,0.0,0.0,0.0,1287172501290487,924142,1287172460290487,1287172456290487,1287172477290487,
1467826,1,55,5,59,21541,1,1,5,1,,,6.0.35,15.04593323,109.5843644,-14.71444525,-1740579.961,-5.474397786,-235.3879312,9.851764607,8.869792582,128.1309518,115.3595332,212867.2521,43.67269692,1.979388228,1.782093232,-1953447.213,-400.777044,-18.24568882,-16.42705462,0.0,0.0,0.0,0.0,1287177532290487,924143,1287177476290487,1287177472290487,1287177497290487,
1467826,1,55,5,59,21541,1,1,5,2,,,6.0.35,2.568430675,18.70670557,-10.32243091,-1221046.128,-5.342974275,-229.7369885,9.851764607,8.869792582,22.33967839,20.11297688,212867.2521,43.67269692,1.979388228,1.782093232,-1433913.38,-294.1874046,-13.393112,-12.05815712,0.0,0.0,0.0,0.0,1287177533290487,924143,1287177476290487,1287177472290487,1287177497290487,
1467826,1,55,5,59,21541,1,1,6,2,,,6.0.35,1.297835531,9.452553032,-9.531547207,-1127492.052,-5.135633004,-220.821737,4.92410571,4.433296779,16.11034518,14.50455079,106366.175,21.82250993,0.989137905,0.890545847,-1233858.227,-253.1432892,-11.5245465,-10.37584039,0.0,0.0,0.0,0.0,1287177535290487,924143,1287177476290487,1287177472290487,1287177498290487,
1467826,1,55,5,59,21541,1,1,7,2,,,6.0.35,2.630675422,19.16005405,1.506727706,178231.6633,1.345365691,57.84797874,9.851764607,8.869792582,9.773610066,8.799428075,212867.2521,43.67269692,1.979388228,1.782093232,-34635.58888,-7.105975957,-0.323505121,-0.291259834,0.0,0.0,0.0,0.0,1287177537290487,924143,1287177476290487,1287177472290487,1287177499290487,
1856813,1,17,3,31,23202,1,1,1,2,,,6.0.35,12.66466119,92.24079526,-8.389944602,-992451.2409,-2.352728441,-101.1625209,9.913948085,8.925777939,101.8173874,91.6687663,212867.2521,43.67269692,1.979388228,1.782093232,-1205318.493,-247.2879633,-11.25797821,-10.13584221,0.0,0.0,0.0,0.0,785698506290487,352769390489998,785698475290487,785698468290487,785698493290487,
1856813,1,17,3,31,23202,1,1,1,3,,,6.0.35,1.729322299,12.59520975,1.752680508,207325.5578,1.31460571,56.52536232,9.913948085,8.925777939,2.148046078,1.933940155,212867.2521,43.67269692,1.979388228,1.782093232,-5541.694304,-1.13695617,-0.05176082,-0.046601574,0.0,0.0,0.0,0.0,785698507290487,352769390489998,785698475290487,785698468290487,785698493290487,
1856813,1,17,3,31,23202,1,1,3,3,,,6.0.35,0.971114096,7.072935875,-2.826726441,-334375.0522,-1.412758798,-60.74574476,9.913948085,8.925777939,1.074023039,0.966970078,212867.2521,43.67269692,1.979388228,1.782093232,-547242.3043,-112.2744201,-5.111380909,-4.601905373,0.0,0.0,0.0,0.0,785698513290487,352769390489998,785698475290487,785698468290487,785698495290487,
1852362,4,17,3,31,20100,1,1,1,2,,,6.0.35,1.581895398,11.52145228,-1.896386596,-224324.6314,-0.772742492,-33.22634994,1.7761266,1.599091652,13.13888246,11.82926784,271195.1812,55.63948815,2.510259495,2.260050045,-495519.8126,-101.6628268,-4.628279814,-4.166957251,0.0,0.0,0.0,0.0,1287852863290487,352769416489998,1287852831290487,1287852826290487,1287852846290487,
1852362,4,17,3,31,20100,1,1,3,1,,,6.0.35,6.257631635,45.57634112,-5.60832209,-663411.5577,-1.988142857,-85.48608491,1.7761266,1.599091652,55.06516007,49.57655484,271195.1812,55.63948815,2.510259495,2.260050045,-934606.7388,-191.747657,-8.72946226,-7.859355424,0.0,0.0,0.0,0.0,1287852864290487,352769416489998,1287852831290487,1287852826290487,1287852847290487,
1852362,4,17,3,31,20100,1,1,5,2,,,6.0.35,6.501588709,47.35315884,5.085099627,601519.2798,4.093350439,176.0057141,10.162682,9.149719363,36.94639419,33.26377214,1553305.22,318.6823122,14.37645672,12.94348721,-951785.9402,-195.2722106,-8.889920326,-8.003819875,0.0,0.0,0.0,0.0,1287852867290487,352769416489998,1287852831290487,1287852826290487,1287852848290487,
1852408,4,17,3,31,20178,1,1,7,2,,,6.0.35,1.915879597,13.95396648,4.210359505,498045.7814,2.736871085,117.6798705,5.030047367,4.52867873,5.853425653,5.269987003,522429.2356,107.1836717,4.843080422,4.360347665,-24383.45427,-5.002607013,-0.227747602,-0.20504692,0.0,0.0,0.0,0.0,1287853480290487,352769427489998,1287853432290487,1287853426290487,1287853450290487,
1852408,4,17,3,31,20178,1,1,7,3,,,6.0.35,2.573074242,18.74052616,-0.329226437,-38944.37942,0.298276935,12.82529942,5.030047367,4.52867873,16.1855272,14.57223907,522429.2356,107.1836717,4.843080422,4.360347665,-561373.6151,-115.1736564,-5.24337091,-4.720739305,0.0,0.0,0.0,0.0,1287853481290487,352769427489998,1287853432290487,1287853426290487,1287853450290487,
1852408,4,17,3,31,20178,1,1,8,1,,,6.0.35,11.1835912,81.45368685,-7.404078247,-875832.5581,-2.074933638,-89.21791135,5.030047367,4.52867873,93.65838904,84.32301395,522429.2356,107.1836717,4.843080422,4.360347665,-1398261.794,-286.8729827,-13.06011721,-11.75835349,0.0,0.0,0.0,0.0,1287853482290487,352769427489998,1287853432290487,1287853426290487,1287853451290487,
1853007,4,17,3,43,20022,1,2,1,1,,,6.0.35,17.21337056,125.3705066,8.76306606,1036587.987,8.184592561,351.9207749,9.299590698,8.372656462,120.0757791,108.1072576,1744860.654,357.9825913,16.13381413,14.52568048,-2977275.136,-610.8296759,-27.8084994,-25.0366946,2269002.468,465.5176224,21.54955262,19.40160668,1287853041290487,352769436489998,1287853018290487,1287853015290487,1287853037290487,
1916239,5,18,4,89,20090,1,1,2,2,,,6.0.35,3.675516957,26.76997055,14.7882208,1749306.912,9.03830039,388.628469,6.117217088,5.507485097,7.518161274,6.768790543,2100096.152,430.8641269,19.37474727,17.44357447,-350789.24,-71.96932363,-3.276459824,-2.94987956,0.0,0.0,0.0,0.0,1287852546290487,352769444489998,1287852508290487,1287852502290487,1287852528290487,
1915163,5,18,4,127,20116,1,2,1,2,,,6.0.35,4.690853699,34.16499417,16.23086958,1919958.643,10.04358802,431.8537852,10.42409708,9.385077966,9.773610066,8.799428075,1954594.232,401.012371,18.0731882,16.27174796,-34635.58888,-7.105975957,-0.323505121,-0.291259834,0.0,0.0,0.0,0.0,489743258126144,352769862489998,478152446489998,478152445489998,488918163126144,
1854651,2,17,3,31,23232,1,2,2,1,,,6.0.35,1.502909777,10.94617463,1.206994201,142776.0193,0.964011375,41.4505215,4.966482373,4.471449559,5.853425653,5.269987003,167159.4735,34.29510623,1.565861857,1.409784992,-24383.45427,-5.002607013,-0.227747602,-0.20504692,0.0,0.0,0.0,0.0,942083707290487,559740535126144,942083683290487,942083678290487,942083701290487,352769800489998.0
1854651,2,17,3,31,23232,1,2,2,2,,,6.0.35,6.96696172,50.74261995,-5.135074421,-607430.8261,-1.587578104,-68.26261812,4.966482373,4.471449559,57.06284409,51.37512024,167159.4735,34.29510623,1.565861857,1.409784992,-774590.2997,-158.9180442,-7.234868429,-6.513734837,0.0,0.0,0.0,0.0,942083708290487,559740535126144,942083683290487,942083678290487,942083701290487,352769800489998.0
1854651,2,17,3,31,23232,1,2,2,3,,,6.0.35,0.313279034,2.281711831,-3.546921965,-419567.3836,-1.943017885,-83.54580324,4.966482373,4.471449559,1.482151795,1.334418708,167159.4735,34.29510623,1.565861857,1.409784992,-586726.8571,-120.3752289,-5.480176574,-4.933941428,0.0,0.0,0.0,0.0,942083709290487,559740535126144,942083683290487,942083678290487,942083701290487,352769800489998.0
1857694,2,17,3,31,21834,1,1,2,1,,,6.0.35,1.474524057,10.73943232,3.592092039,424910.5769,2.30487092,99.10474519,5.014912844,4.515052737,2.971463699,2.675283843,437841.1971,89.82925135,4.062790287,3.657832743,-12930.62013,-2.652897748,-0.120775248,-0.108737007,0.0,0.0,0.0,0.0,942084428290487,559740547126144,942084391290487,942084385290487,942084410290487,352769803489998.0
1856965,2,17,3,31,23428,1,2,1,3,,,6.0.35,2.647651126,19.28369356,-1.901154096,-224888.5817,-0.574921606,-24.7204556,4.899890474,4.41149519,18.62355983,16.76726145,106366.175,21.82250993,0.989137905,0.890545847,-331254.7567,-67.96155091,-3.094002833,-2.785608921,0.0,0.0,0.0,0.0,942083211290487,559740553126144,942083188290487,942083186290487,942083203290487,352769806489998.0
1857067,2,17,3,31,23488,1,1,3,1,,,6.0.35,4.965976501,36.1688019,-6.076526408,-718795.7084,-2.495419933,-107.2979638,9.920166432,8.931376474,36.94639419,33.26377214,232990.2318,47.80120792,2.196398603,1.977473155,-951785.9402,-195.2722106,-8.889920326,-8.003819875,0.0,0.0,0.0,0.0,942083272290487,559740571126144,942083233290487,942083224290487,942083253290487,352769812489998.0
1856834,2,17,3,31,23262,1,1,4,2,,,6.0.35,1.525699417,11.1121589,-0.568678923,-67269.34797,-0.033928724,-1.458865896,4.981616895,4.485075552,7.99431152,7.19748064,251747.5121,51.64952658,2.346151991,2.112299914,-319016.8601,-65.45077509,-2.979697797,-2.682697209,0.0,0.0,0.0,0.0,942230983290487,781817043290487,942230941290487,942230933290487,942230962290487,352769727489998.0
1854662,2,17,3,31,23221,1,1,1,1,,,6.0.35,0.454832738,3.312692922,-1.240985704,-146796.8932,-0.61486634,-26.43799765,4.933186423,4.441472375,0.121722613,0.109589944,106366.175,21.82250993,0.989137905,0.890545847,-253163.0682,-51.93994772,-2.3646068,-2.128915244,0.0,0.0,0.0,0.0,942231565290487,781817055290487,942231533290487,942231527290487,942231554290487,352769725489998.0
1854662,2,17,3,31,23221,1,1,1,3,,,6.0.35,7.725578762,56.26787154,-6.207670601,-734308.8284,-2.050247692,-88.15646609,4.933186423,4.441472375,64.42706226,58.00531192,106366.175,21.82250993,0.989137905,0.890545847,-840675.0035,-172.4762464,-7.852116201,-7.069458601,0.0,0.0,0.0,0.0,942231567290487,781817055290487,942231533290487,942231527290487,942231554290487,352769725489998.0
1854662,2,17,3,31,23221,1,1,3,2,,,6.0.35,6.891554318,50.19340362,-5.649006376,-668224.1247,-1.891839435,-81.34523432,4.933186423,4.441472375,57.06284409,51.37512024,106366.175,21.82250993,0.989137905,0.890545847,-774590.2997,-158.9180442,-7.234868429,-6.513734837,0.0,0.0,0.0,0.0,942231574290487,781817055290487,942231533290487,942231527290487,942231556290487,352769725489998.0
1854662,2,17,3,31,23221,1,1,3,4,,,6.0.35,0.865634848,6.304696636,0.875770039,103595.3279,0.657164205,28.25671952,4.933186423,4.441472375,1.106243754,0.995979201,106366.175,21.82250993,0.989137905,0.890545847,-2770.847152,-0.568478085,-0.02588041,-0.023300787,0.0,0.0,0.0,0.0,942231576290487,781817055290487,942231533290487,942231527290487,942231556290487,352769725489998.0
1854662,2,17,3,31,23221,1,1,4,4,,,6.0.35,0.965733343,7.033746125,-2.826726441,-334375.0522,-1.413771135,-60.7892732,9.87041965,8.886588189,1.074023039,0.966970078,212867.2521,43.67269692,1.979388228,1.782093232,-547242.3043,-112.2744201,-5.111380909,-4.601905373,0.0,0.0,0.0,0.0,942231580290487,781817055290487,942231533290487,942231527290487,942231557290487,352769725489998.0
1857806,2,17,3,31,22075,1,2,5,2,,,6.0.35,0.260993627,1.900900417,-3.01996164,-357232.952,-1.655427248,-71.17999283,1.7761266,1.599091652,3.694639419,3.326377214,271195.1812,55.63948815,2.510259495,2.260050045,-628428.1331,-128.9308295,-5.869676992,-5.284618494,0.0,0.0,0.0,0.0,1287853542290487,992948013290487,1287853505290487,1287853499290487,1287853527290487,352769680489998.0
1857806,2,17,3,31,22075,1,2,5,3,,,6.0.35,0.529860155,3.859141697,2.292618975,271195.1812,1.393691136,59.92587424,1.7761266,1.599091652,0.0,0.0,271195.1812,55.63948815,2.510259495,2.260050045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287853543290487,992948013290487,1287853505290487,1287853499290487,1287853527290487,352769680489998.0
1857771,2,17,3,31,22053,1,1,1,1,,,6.0.35,3.233706559,23.55212352,-5.573187441,-659255.4604,-2.537234745,-109.0959154,10.01966,9.020953044,22.33967839,20.11297688,774657.9193,158.9319173,7.193345523,6.476350716,-1433913.38,-294.1874046,-13.393112,-12.05815712,0.0,0.0,0.0,0.0,1287854366290487,992948034290487,1287854336290487,1287854331290487,1287854353290487,352769673489998.0
1854661,2,17,3,31,23222,1,1,1,1,,,6.0.35,3.392023622,24.70519754,20.77079707,2456989.206,12.36165736,531.5260358,3.805027021,3.425761962,0.601452925,0.541503264,1129262.021,231.6839134,10.42282185,9.383929844,-2632.304794,-0.540054181,-0.02458639,-0.022135748,1330359.489,272.9418742,12.635587,11.37613822,1287852592290487,992948043290487,1287852575290487,1287852566290487,1287852588290487,352769663489998.0
1857132,2,17,3,31,23612,1,1,4,3,,,6.0.35,1.506492032,10.97226535,1.635560129,193471.3227,1.206577085,51.88035194,9.851764607,8.869792582,0.53701152,0.483485039,212867.2521,43.67269692,1.979388228,1.782093232,-19395.92944,-3.979346468,-0.181162865,-0.163105504,0.0,0.0,0.0,0.0,1287852781290487,992948058290487,1287852748290487,1287852742290487,1287852768290487,352769670489998.0
1469919,4,55,5,59,20011,1,1,14,1,,,6.0.35,1.945435814,14.1692339,9.523252575,1126510.875,5.741141876,246.8573826,5.327516457,4.796497667,0.0,0.0,1126510.875,231.1194772,10.41038899,9.37273623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505940886126144,923671,505940844126144,505940842126144,505940860126144,
1469478,1,55,5,59,22292,1,1,7,2,,,6.0.35,1.576534398,11.4824064,2.542034581,300698.6927,1.731388385,74.44616669,9.932603128,8.942573545,0.0,0.0,300698.6927,61.6925466,2.821016968,2.53983285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785694721290487,923693,785694652290487,785694646290487,785694684290487,
1469478,1,55,5,59,22292,1,1,9,1,,,6.0.35,2.01013025,14.64042426,11.59047531,1371043.809,6.920098082,297.5500932,3.250865319,2.92683618,0.0,0.0,98273.0907,20.16210038,0.922063909,0.830157434,0.0,0.0,0.0,0.0,1272770.718,261.1267316,12.08833192,10.88343064,785694724290487,923693,785694652290487,785694646290487,785694686290487,
1467849,1,55,5,59,21553,1,1,5,2,,,6.0.35,2.565514636,18.68546713,9.246758992,1093804.294,5.701744916,245.1633938,10.08184347,9.0769384,0.53701152,0.483485039,1113200.224,228.3886107,10.31643735,9.288149192,-19395.92944,-3.979346468,-0.181162865,-0.163105504,0.0,0.0,0.0,0.0,785692946290487,923694,785692881290487,785692876290487,785692903290487,
1467849,1,55,5,59,21553,1,1,5,3,,,6.0.35,9.461925935,68.9142457,3.554708408,420488.4463,3.786524207,162.8128124,10.08184347,9.0769384,62.61554236,56.37435478,1113200.224,228.3886107,10.31643735,9.288149192,-692711.7776,-142.1195191,-6.470102417,-5.825196675,0.0,0.0,0.0,0.0,785692947290487,923694,785692881290487,785692876290487,785692903290487,
1468333,1,55,5,59,21795,1,3,2,1,,,6.0.35,1.549953846,11.2888117,1.35012595,159707.154,1.053648877,45.30475113,10.0072233,9.009755973,1.074023039,0.966970078,706949.4583,145.0405787,6.568727158,5.913991021,-547242.3043,-112.2744201,-5.111380909,-4.601905373,0.0,0.0,0.0,0.0,942083569290487,924132,942083528290487,942083525290487,942083554290487,
1469860,5,55,5,59,20288,1,1,1,1,,,6.0.35,1.263510285,9.202551237,7.308661493,864545.657,4.362881697,187.595008,2.247542386,2.023519194,0.0,0.0,864545.657,177.3736452,7.973820485,7.179032043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942159854290487,924134,942159830290487,942159826290487,942159847290487,
1469860,5,55,5,59,20288,1,2,2,1,,,6.0.35,1.343329181,9.783897897,7.277429391,860851.1941,4.360270796,187.4827446,2.247542386,2.023519194,0.680214584,0.612414376,864545.657,177.3736452,7.973820485,7.179032043,-3694.462886,-0.757970784,-0.034507214,-0.031067716,0.0,0.0,0.0,0.0,942159855290487,924134,942159830290487,942159827290487,942159848290487,
1469307,1,55,5,59,22221,1,1,5,1,,,6.0.35,1.038760233,7.565624424,-6.843955913,-809575.3739,-3.667441747,-157.6925096,9.851764607,8.869792582,6.121931118,5.511729258,212867.2521,43.67269692,1.979388228,1.782093232,-1022442.626,-209.7684189,-9.549871562,-8.597990647,0.0,0.0,0.0,0.0,942163631290487,924136,942163483290487,942163480290487,942163507290487,
1469307,1,55,5,59,22221,1,1,7,1,,,6.0.35,1.038760233,7.565624424,-6.843955913,-809575.3739,-3.667441747,-157.6925096,9.851764607,8.869792582,6.121931118,5.511729258,212867.2521,43.67269692,1.979388228,1.782093232,-1022442.626,-209.7684189,-9.549871562,-8.597990647,0.0,0.0,0.0,0.0,942163633290487,924136,942163483290487,942163480290487,942163509290487,
1469307,1,55,5,59,22221,1,1,11,1,,,6.0.35,0.690915464,5.032159245,0.887872479,105026.9322,0.631123296,27.13701358,4.92410571,4.433296779,-0.311466694,-0.280421334,106366.175,21.82250993,0.989137905,0.890545847,-1339.24279,-0.274764408,-0.012508865,-0.011262047,0.0,0.0,0.0,0.0,942163637290487,924136,942163483290487,942163480290487,942163513290487,
1469307,1,55,5,59,22221,1,1,14,1,,,6.0.35,1.038760233,7.565624424,-6.843955913,-809575.3739,-3.667441747,-157.6925096,9.851764607,8.869792582,6.121931118,5.511729258,212867.2521,43.67269692,1.979388228,1.782093232,-1022442.626,-209.7684189,-9.549871562,-8.597990647,0.0,0.0,0.0,0.0,942163642290487,924136,942163483290487,942163480290487,942163516290487,
1469307,1,55,5,59,22221,1,1,14,2,,,6.0.35,1.19537434,8.706295265,1.787816623,211481.8286,1.233980071,53.05862443,9.851764607,8.869792582,-2.148046078,-1.933940155,212867.2521,43.67269692,1.979388228,1.782093232,-1385.423576,-0.284239043,-0.012940205,-0.011650394,0.0,0.0,0.0,0.0,942163643290487,924136,942163483290487,942163480290487,942163516290487,
1469307,1,55,5,59,22221,1,1,18,1,,,6.0.35,0.584207602,4.254971608,0.887482077,104980.7514,0.61082688,26.2643091,4.92410571,4.433296779,-1.174265196,-1.057220624,106366.175,21.82250993,0.989137905,0.890545847,-1385.423576,-0.284239043,-0.012940205,-0.011650394,0.0,0.0,0.0,0.0,942163647290487,924136,942163483290487,942163480290487,942163520290487,
1469307,1,55,5,59,22221,1,1,27,1,,,6.0.35,0.765055701,5.572146401,0.766457684,90664.70829,0.576542977,24.79017124,4.92410571,4.433296779,0.422449062,0.380341564,106366.175,21.82250993,0.989137905,0.890545847,-15701.46674,-3.221375722,-0.146655653,-0.132037789,0.0,0.0,0.0,0.0,942163656290487,924136,942163483290487,942163480290487,942163529290487,
1857035,1,17,3,31,23466,1,1,3,1,,,6.0.35,7.287889395,53.08003929,-4.180953686,-494567.3506,-0.98867255,-42.51090171,10.03209669,9.032150115,53.59375129,48.25180835,842366.3802,172.823256,7.817963888,7.038710411,-1336933.731,-274.2906719,-12.48729766,-11.24262958,0.0,0.0,0.0,0.0,785694822290487,352769456489998,785694785290487,785694777290487,785694811290487,
1858000,1,17,3,31,22332,1,2,1,1,,,6.0.35,0.385291041,2.806198404,1.243172024,147055.5143,0.774161614,33.2873693,1.751971545,1.577344246,0.0,0.0,147055.5143,30.17049753,1.364900227,1.228854159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785696698290487,352769464489998,785696678290487,785696673290487,785696693290487,
1858000,1,17,3,31,22332,1,2,1,3,,,6.0.35,0.334012468,2.432720086,0.867717547,102642.7941,0.552599532,23.76065199,1.751971545,1.577344246,0.0,0.0,147055.5143,30.17049753,1.364900227,1.228854159,-44412.72019,-9.111891324,-0.414825989,-0.373478319,0.0,0.0,0.0,0.0,785696700290487,352769464489998,785696678290487,785696673290487,785696693290487,
