SAMPLE_NAME,REPORT_YEAR,ATTRIBUTE_NAME,CALCULATION_NAME,ADJUSTMENT_EXPRESSION,REQUIRED_SAMPLE_CONSTRAINT,DOMAIN_TYPE,CN,PSS_CN,PATTR_CN
AusTXUA2019FS,2019,"Aboveground biomass, live and dead woodland specie","Aboveground Biomass, Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,839648664290487,839561795290487,552303682126144
AusTXUA2019FS,2019,"Top and limb bark wood biomass, live and dead timb","Top and Limb Biomass, Live and Dead Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,839648659290487,839561795290487,552303677126144
HouTXUA2017FS,2017,"Gross total-stem wood volume, live trees","Gross Total-Stem Wood Volume, Live Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676619803290487,683403139126144,1676618354290487
HouTXUA2017FS,2017,"Sound total-stem wood volume, live and dead trees","Sound Total-Stem Wood Volume, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676619805290487,683403139126144,1676618683290487
HouTXUA2017FS,2017,"Sound total-stem wood volume, live timber species","Sound Total-Stem Wood Volume, Live Timber",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676619808290487,683403139126144,1676618686290487
HouTXUA2018Cur,2018,"Annual gross carbon sequestration, live trees (iTr","Gross C Sequestration (iTree), Live Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,773029328290487,772955733290487,552303654126144
HouTXUA2018Cur,2018,"Gross bole wood volume, live timber trees","Gross Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,773029326290487,772955733290487,552303655126144
HouTXUA2018Cur,2018,"Net sawlog wood volume, live sawtimber trees (boar",Net Sawlog Wood Volume (Board Feet),*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,773029339290487,772955733290487,552303661126144
HouTXUA2018Cur,2018,"Net bole wood volume, live timber trees","Net Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,773029338290487,772955733290487,552303662126144
HouTXUA2018Cur,2018,"Sound bole wood volume, live timber trees","Sound Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,773029346290487,772955733290487,552303674126144
HouTXUA2018Cur,2018,"Aboveground biomass, live and dead woodland specie","Aboveground Biomass, Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,773029353290487,772955733290487,552303682126144
HouTXUA2018Cur,2018,"Gross total-stem wood volume, live and dead woodla","Gross Total-Stem Wood Volume, Live & Dead Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1674774568290487,772955733290487,1674062051290487
HouTXUA2020Inv,2020,"Annual gross carbon sequestration, live trees (iTr","Gross C Sequestration (iTree), Live Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1274792087290487,1274790871290487,552303654126144
HouTXUA2020Inv,2020,"Sawlog bark and wood biomass, live sawtimber trees",Sawlog Bark and Wood Biomass,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1274792118290487,1274790871290487,552303673126144
HouTXUA2020Inv,2020,"Stump bark wood biomass, live and dead timber tree","Stump Bark Wood Biomass, Live and Dead Timber Tree",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1274792121290487,1274790871290487,552303676126144
HouTXUA2020Inv,2020,Number of live seedlings,Number of Live Seedlings,*CASE WHEN sdl.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN sdl.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,SEEDLING,1274792116290487,1274790871290487,552303679126144
HouTXUA2020Inv,2020,"Whole-tree carbon content, live and dead trees","Whole-tree Carbon Content, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1274792076290487,1274790871290487,552303681126144
HouTXUA2020Inv,2020,"Sound total-stem wood volume, live and dead woodla","Sound Total-Stem Wood Volume, Live & Dead Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1674775502290487,1274790871290487,1674062053290487
HouTXUA2020Inv,2020,Number of live and dead trees,Number of Live and Dead Trees,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1536927147290487,1274790871290487,1536921283290487
HouTXUA2021Cur,2021,"Basal area, live trees","Basal Area, Live Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825054290487,1267824873290487,552303635126144
BalMDUA2020Inv,2020,"Bole bark and wood biomass, live timber trees","Bole Bark and Wood Biomass, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1301342855290487,1301326841290487,552303638126144
BalMDUA2020Inv,2020,"Whole-tree carbon content, live and dead trees (iT","Carbon Storage (iTree), Live and Dead Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1301342829290487,1301326841290487,552303640126144
BalMDUA2020Inv,2020,"Aboveground biomass, live and dead trees","Aboveground Biomass, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1301342831290487,1301326841290487,552303644126144
BalMDUA2020Inv,2020,Annual electricity use avoided,Electricity Use Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1301342834290487,1301326841290487,552303647126144
BalMDUA2020Inv,2020,"Gross bole wood volume, live timber trees","Gross Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1301342858290487,1301326841290487,552303655126144
BalMDUA2020Inv,2020,"Area of herbaceous cover, in acres",Proportion Herbaceous Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1301342844290487,1301326841290487,552303665126144
BalMDUA2020Inv,2020,"Sound sawlog wood volume, live sawtimber trees",Sound Sawlog Wood Volume,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1301342872290487,1301326841290487,552303675126144
BalMDUA2020Inv,2020,"Sound total-stem wood volume, live and dead woodla","Sound Total-Stem Wood Volume, Live & Dead Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1674775474290487,1301326841290487,1674062053290487
BalMDUA2020Inv,2020,"Gross total-stem wood volume, live timber species","Gross Total-Stem Wood Volume, Live Timber",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620716290487,1301326841290487,1676618464290487
BalMDUA2022FS,2022,"Aboveground biomass, live and dead saplings","Aboveground Biomass, Saplings",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1490736908290487,1490736205290487,552303672126144
BalMDUA2022FS,2022,"Aboveground biomass, live and dead woodland specie","Aboveground Biomass, Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1490736918290487,1490736205290487,552303682126144
BalMDUA2022FS,2022,"Gross sawlog wood volume, live sawtimber trees",Gross Sawlog Wood Volume,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1490736892290487,1490736205290487,552303656126144
BalMDUA2022FS,2022,"Gross total-stem wood volume, live trees","Gross Total-Stem Wood Volume, Live Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620139290487,1490736205290487,1676618354290487
BalMDUA2022FS,2022,"Sound total-stem wood volume, live and dead timber","Sound Total-Stem Wood Volume, Live and Dead Timber",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620142290487,1490736205290487,1676618684290487
BalMDUA2022Inv,2022,Annual value of electricity use avoided,Electricity Use Avoided Dollar Value (iTree),*CASE WHEN binta.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN binta.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1490736935290487,1490736206290487,552303648126144
BalMDUA2022Inv,2022,Annual fuel-based carbon emissions avoided,Fuel Carbon Emissions Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1490736936290487,1490736206290487,552303649126144
HouTXUA2018Cur,2018,"Sound total-stem wood volume, live woodland specie","Sound Total-Stem Wood Volume, Live Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1674774571290487,772955733290487,1674062054290487
HouTXUA2021Cur,2021,Number of live and dead trees,Number of Live and Dead Trees,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1536927142290487,1267824873290487,1536921283290487
HouTXUA2021FS,2021,"Whole-tree carbon content, live and dead trees (iT","Carbon Storage (iTree), Live and Dead Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1267825108290487,1267824874290487,552303640126144
HouTXUA2021FS,2021,"Gross bole wood volume, live timber trees","Gross Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825123290487,1267824874290487,552303655126144
HouTXUA2021Cur,2021,Crown ground area,Crown Ground Area (iTree),*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1267825061290487,1267824873290487,552303642126144
HouTXUA2021Cur,2021,Annual fuel use avoided,Fuel Use Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1267825069290487,1267824873290487,552303650126144
HouTXUA2021Cur,2021,"Gross sawlog wood volume, live sawtimber trees (bo",Gross Sawlog Wood Volume (Board Feet),*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825071290487,1267824873290487,552303652126144
HouTXUA2021Cur,2021,"Annual gross carbon sequestration, live trees (iTr","Gross C Sequestration (iTree), Live Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1267825073290487,1267824873290487,552303654126144
HouTXUA2021Cur,2021,"Net bole wood volume, live timber trees","Net Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825081290487,1267824873290487,552303662126144
HouTXUA2021Cur,2021,"Stump bark wood biomass, live and dead timber tree","Stump Bark Wood Biomass, Live and Dead Timber Tree",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825095290487,1267824873290487,552303676126144
HouTXUA2021Cur,2021,Number of live trees,Number of Live Trees,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825097290487,1267824873290487,552303678126144
HouTXUA2021Cur,2021,"Annual gross carbon sequestration, live trees (FIA","Gross C Sequestration (FIA), Live Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1267825072290487,1267824873290487,552303653126144
BalMDUA2021Cur,2021,"Basal area, live trees","Basal Area, Live Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1274824991290487,1263010790290487,552303635126144
BalMDUA2021Cur,2021,Compensatory value,Compensatory Value (iTree),*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1274824996290487,1263010790290487,552303641126144
BalMDUA2021Cur,2021,"Gross sawlog wood volume, live sawtimber trees (bo",Gross Sawlog Wood Volume (Board Feet),*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1274824999290487,1263010790290487,552303652126144
BalMDUA2021Cur,2021,"Net bole wood volume, live timber trees","Net Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1274825005290487,1263010790290487,552303662126144
BalMDUA2021Cur,2021,"Area of tree cover, in acres",Proportion Tree Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1274824989290487,1263010790290487,552303670126144
BalMDUA2021Cur,2021,"Gross total-stem wood volume, live woodland specie","Gross Total-Stem Wood Volume, Live Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1674774661290487,1263010790290487,1674062052290487
BalMDUA2022Inv,2022,"Stump bark wood biomass, live and dead timber tree","Stump Bark Wood Biomass, Live and Dead Timber Tree",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1490736963290487,1490736206290487,552303676126144
BalMDUA2022Inv,2022,"Whole-tree carbon content, live and dead trees","Whole-tree Carbon Content, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1490736968290487,1490736206290487,552303681126144
BalMDUA2022Inv,2022,"Gross total-stem wood volume, live timber species","Gross Total-Stem Wood Volume, Live Timber",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620956290487,1490736206290487,1676618464290487
HouTXUA2021FS,2021,"Gross total-stem wood volume, live and dead woodla","Gross Total-Stem Wood Volume, Live & Dead Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1674775360290487,1267824874290487,1674062051290487
HouTXUA2021FS,2021,"Gross total-stem wood volume, live and dead timber","Gross Total-Stem Wood Volume, Live and Dead Timber",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620490290487,1267824874290487,1676618353290487
HouTXUA2021FS,2021,"Sound total-stem wood volume, live timber species","Sound Total-Stem Wood Volume, Live Timber",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620496290487,1267824874290487,1676618686290487
HouTXUA2021Inv,2021,"Net sawlog wood volume, live sawtimber trees (boar",Net Sawlog Wood Volume (Board Feet),*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825178290487,1267824875290487,552303661126144
HouTXUA2021Inv,2021,"Aboveground carbon, live and dead trees","Aboveground Carbon, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825151290487,1267824875290487,552303634126144
HouTXUA2022Cur,2022,"Belowground carbon, live and dead trees","Belowground Carbon, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1491027639290487,1491027591290487,552303637126144
HouTXUA2022Cur,2022,"Whole-tree carbon content, live and dead trees (iT","Carbon Storage (iTree), Live and Dead Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1491027642290487,1491027591290487,552303640126144
HouTXUA2022Cur,2022,Compensatory value,Compensatory Value (iTree),*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1491027643290487,1491027591290487,552303641126144
HouTXUA2022Cur,2022,Annual electricity-based carbon emissions avoided,Electricity Carbon Emissions Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1491027648290487,1491027591290487,552303646126144
HouTXUA2022Cur,2022,Annual electricity use avoided,Electricity Use Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1491027649290487,1491027591290487,552303647126144
