PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,STEM,MOTHER_TREE,OFFSET_POINT,DIST,AZIMUTH,STATUSCD,TREECLCD,SPCD,SPGRPCD,STANDING_DEAD_CD,UTILCLCD,MORTYR,DIA,DIACHECK,DIAHTCD,LTDMP,TOTAL_LENGTH,ACTUAL_LENGTH,HTCD,ABNORMAL_STEM_TERMINATION,RECONCILECD,BOLE_STUMP_REMOVED,FIELD_PREV_DIA,FIELD_PREV_STATUS_CD,FIELD_PREV_NBR_STEMS,CROWN_CLASS_CD,COMP_CROWN_RATIO,DMG_ROOT_STEM_GIRDLING,DMG_TRUNK_BARK_INCLUSION,DMG_TOPPING_PRUNING,DMG_EXCESS_MULCH,DMG_SIDEWALK_ROOT_CONFLICT,DMG_OVERHEAD_WIRES,DMG_IMPROPER_PLANTING,DAMAGE_AGENT_1,DAMAGE_AGENT_2,DAMAGE_AGENT_3,NBR_STEMS,CULL_FLD,ROUGHCULL,CAUSE_OF_DEATH,DECAYCD,MORTALITY_CD,TREECLCD_NRS,TREECLCD_SRS,TREECLCD_PNWRS,TREECLCD_RMRS,TREE_GRADE,TREE_SITE_INDEX,BASAL_AREA,TPA_UNADJ,CARBON_AG,CARBON_BG,DRYBIO_AG,DRYBIO_BG,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSNET,VOLCSNET_BARK,VOLCSSND,VOLCSSND_BARK,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN,PREV_TRE_CN
1857766,1,17,3,31,22004,1,2,1,1,,,,,1,3.0,341,43,,,,14.0,0.0,1,,57.0,,1.0,,,,,,,3.0,75.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,70003.0,0.0,,,5.0,,,,,3.0,,,,,60.0,1.068984,6.0180462857,488.734605,80.202627,1024.60085,168.139679,590.281456,98.996959,274.145158,21.739405,,,642.672204,107.783487,44.936809,7.536417,,,,,20.952144,4.552905,1.59504,0.346603,0.264579,0.057493,15.92363,3.642324,20.114058,4.552905,1.531238,0.346603,0.253996,0.057493,,,,,,,22.811763,4.957001,21.899292,4.957001,785693395290487,352769528489998,785693374290487,785693369290487,785693393290487,,
1856942,1,17,3,31,23370,1,1,4,4,,,,,1,3.0,471,43,,,,5.9,0.0,1,4.3,18.0,,1.0,,,,,,,3.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,5.0,,,,,3.0,,,,,60.0,0.18985374,6.0180462857,46.724307,4.579303,106.676501,10.45503,22.612706,3.703506,65.85758,7.787586,,,35.074434,5.744487,5.413351,0.886598,,,,,0.914562,0.117748,0.218941,0.028188,0.285069,0.036702,0.804815,0.105974,0.896271,0.117748,0.214562,0.028188,0.279367,0.036702,,,,,,,1.418572,0.182639,1.3902,0.182639,785696850290487,352769537489998,785696826290487,785696824290487,785696843290487,,
1796375,4,17,3,97,20011,12,1,30,30,,,,,1,2.0,402,29,,,,4.4,0.0,1,,46.0,,1.0,,,,,,,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.10558944,74.9652824512,56.7357,7.303894,120.202754,15.474352,,,25.087485,4.407403,,,82.200231,12.915038,,,,,,,,,,,,,,,,,,,,,,,,,,,2.177969,0.294135,2.177969,0.294135,478151707489998,352769839489998,478151660489998,478151655489998,488918040126144,,
1796340,4,17,3,97,20080,1,2,1,1,,,,,1,4.0,313,41,,,,11.4,0.0,1,12.0,51.0,,1.0,,,,,,,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,30.0,,,,,4.0,,,,,79.0,0.70880184,6.0180462857,273.449263,35.542565,561.49746,72.982679,253.150356,22.286322,259.581518,61.532696,,,277.487112,24.42883,16.703776,1.470532,,,,,11.63065,2.133785,0.767432,0.140795,0.350687,0.064338,6.396858,1.899068,7.676229,2.133785,0.506505,0.140795,0.231453,0.064338,,,,,,,12.74877,2.338917,8.414188,2.338917,478151779489998,352769840489998,478151750489998,478151748489998,488918042126144,,
1852373,4,17,3,31,20023,1,1,18,18,,,,,2,3.0,972,41,1.0,,,11.7,0.0,1,,65.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,60.0,0.74659806,6.0180462857,29.214529,5.715957,60.863603,11.908244,44.136399,1.273322,0.0,0.0,,,59.156943,1.70666,15.020544,0.433338,,,,,16.789215,2.852263,1.130279,0.192019,0.46426,0.078872,2.557336,0.018055,3.221579,0.112846,1.096371,0.038404,0.0,0.0,,,,,,,18.383754,3.123154,4.31795,0.15125,478151850489998,352769841489998,478151822489998,478151821489998,488918082126144,,
1852373,4,17,3,31,20023,11,1,23,23,,,,,1,2.0,6918,55,,,,1.7,0.0,1,,24.0,,1.0,,,,,,,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.01576206,74.9652824512,3.40561,0.620316,7.169705,1.305928,,,0.741661,0.475562,,,5.370125,1.05792,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171584,0.064468,0.171584,0.064468,478151855489998,352769841489998,478151823489998,478151821489998,488918087126144,,
1852373,4,17,3,31,20023,1,1,4,4,,,,,2,4.0,543,36,1.0,,,6.8,0.0,1,,40.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,6.0,,,,,60.0,0.25219296,6.0180462857,8.694272,2.081421,18.420069,4.409791,13.603059,0.0,0.0,0.0,,,18.420069,0.0,4.817009,0.0,,,,,3.699735,0.431321,0.382493,0.044592,0.536713,0.062571,0.615684,0.0,0.7345,0.0,0.260096,0.0,0.0,0.0,,,,,,,4.618941,0.538483,0.994596,0.0,478151836489998,352769841489998,478151822489998,478151821489998,488918068126144,,
1852364,4,17,3,31,20006,1,2,10,10,,,,,1,3.0,681,42,,,,9.6,0.0,1,,42.0,,1.0,,,,,,,3.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,69.0,0.50264064,6.0180462857,213.475817,35.652269,417.760895,69.769607,228.082525,38.014,111.70219,11.089035,,,262.335791,43.722914,23.562486,3.927106,,,,,7.074119,1.749957,0.730805,0.180783,0.331581,0.082025,5.800778,1.487463,6.861895,1.749957,0.708881,0.180783,0.321634,0.082025,,,,,,,8.136505,2.012764,7.89241,2.012764,785695369290487,352769620489998,785695318290487,785695314290487,785695351290487,,
1852364,4,17,3,31,20006,1,2,8,8,,,,,1,3.0,681,42,,,,8.9,0.0,1,,42.0,,1.0,,,,,,,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,69.0,0.43201134,6.0180462857,182.389587,31.177337,356.926785,61.012402,196.779647,32.547958,89.616706,9.645242,,,229.371352,37.938727,20.601685,3.407582,,,,,6.047593,1.515803,0.633148,0.158696,0.368487,0.09236,5.019502,1.288433,5.926641,1.515803,0.620485,0.158696,0.361117,0.09236,,,,,,,7.049228,1.766859,6.908243,1.766859,785695367290487,352769620489998,785695318290487,785695314290487,785695349290487,,
1852442,4,17,3,31,20004,1,2,8,8,,,,,1,2.0,68,9,,,,7.4,0.0,1,4.9,22.0,,1.0,,,,,,,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.29866104,6.0180462857,78.904442,11.581694,151.448065,22.22974,55.351105,5.464428,72.436648,23.519846,,,71.912044,7.099373,10.46485,1.033121,,,,,2.490648,0.22995,0.47089,0.043475,0.274307,0.025326,2.440835,0.227651,2.465742,0.22995,0.466181,0.043475,0.271564,0.025326,,,,,,,3.235845,0.298751,3.203487,0.298751,785698304290487,352769622489998,785698266290487,785698262290487,785698295290487,,
1852401,5,17,3,31,20132,1,1,1,1,,,,,1,3.0,8360,55,,,,5.8,0.0,1,2.8,10.0,,1.0,,,,,,,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.18347256,6.0180462857,21.721113,1.885026,45.536924,3.951837,8.305078,2.82925,25.326029,4.858625,,,15.075276,5.135619,4.273655,1.455885,,,,,0.39064,0.142575,0.201017,0.073367,0.117428,0.042859,0.343763,0.128318,0.382827,0.142575,0.196997,0.073367,0.11508,0.042859,,,,,,,0.709086,0.258801,0.694904,0.258801,785697842290487,352769626489998,785697814290487,785697810290487,785697835290487,,
1852401,5,17,3,31,20132,1,1,2,2,,,,,2,3.0,96,9,1.0,,,9.7,0.0,1,,30.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,60.0,0.51316686,6.0180462857,25.221344,8.144894,48.502585,15.663257,40.452745,1.483552,0.0,0.0,,,46.786742,1.715843,6.333997,0.232291,,,,,5.837267,1.034553,0.604403,0.10712,0.206074,0.036523,3.12667,0.022987,3.744284,0.136826,0.586271,0.021424,0.0,0.0,,,,,,,6.647744,1.178195,4.330555,0.15825,785697843290487,352769626489998,785697814290487,785697810290487,785697836290487,,
1467909,1,55,5,59,21583,1,1,21,21,,,,,1,3.0,313,41,,,,6.5,0.0,1,5.0,38.0,,3.0,,,,,,,3.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,1.0,,,,,3.0,,,,,61.0,0.2304315,6.0180462857,67.022425,10.787407,137.623049,22.150733,67.882698,6.028892,42.428504,15.319655,,,87.429624,7.764921,6.892762,0.612169,,,,,2.61178,0.580569,0.265198,0.058951,0.486868,0.108225,2.063306,0.476067,2.533426,0.580569,0.257242,0.058951,0.472262,0.108225,,,,,,,3.363846,0.747745,3.26293,0.747745,707805103126144,923689,707805037126144,707805034126144,707805075126144,,
1467909,1,55,5,59,21583,1,1,1,1,,,,,1,3.0,6918,55,,,,5.9,0.0,1,,27.0,,1.0,,,,,,,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,61.0,0.18985374,6.0180462857,51.21879,7.444732,107.829031,15.673121,43.774931,8.712303,29.689914,4.668441,,,65.168884,12.970233,8.388916,1.669603,,,,,1.375471,0.40626,0.263592,0.077855,0.408637,0.120695,1.086622,0.333133,1.334207,0.40626,0.255684,0.077855,0.396378,0.120695,,,,,,,2.047699,0.60481,1.986268,0.60481,707805083126144,923689,707805037126144,707805034126144,707805056126144,,
1467909,1,55,5,59,21583,11,1,23,23,23.0,,,,1,2.0,6918,55,,,,1.4,0.0,1,5.2,16.0,,1.0,,,,,,,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,61.0,0.01068984,74.9652824512,1.676344,0.398831,3.529146,0.839644,,,0.476779,0.342387,,,2.473275,0.579092,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078064,0.033033,0.078064,0.033033,707805105126144,923689,707805038126144,707805034126144,707805077126144,,
1467909,1,55,5,59,21583,11,1,22,22,,,,,1,2.0,68,9,,,,3.1,0.0,1,4.6,21.0,,1.0,,,,,,,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,61.0,0.05241294,74.9652824512,13.018074,2.289598,24.986706,4.394622,,,6.031641,4.522599,,,16.74432,2.210745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60368,0.098004,0.60368,0.098004,707805104126144,923689,707805038126144,707805034126144,707805076126144,,
1469478,1,55,5,59,22292,1,1,8,8,,,,,1,2.0,96,9,,,,8.2,0.0,1,,33.0,,1.0,,,,,,,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.36672696,6.0180462857,112.687025,16.661092,234.764636,34.710609,101.575877,18.559968,95.122197,48.250802,,,118.068868,21.573572,9.846045,1.799072,,,,,4.626625,0.773097,0.448472,0.074939,0.302758,0.05059,4.487826,0.757635,4.580359,0.773097,0.443988,0.074939,0.299731,0.05059,,,,,,,5.377856,0.898626,5.324077,0.898626,785694697290487,923693,785694652290487,785694646290487,785694685290487,,
1856914,1,17,3,31,23344,1,1,26,26,,,,,2,3.0,541,36,1.0,,,14.6,0.0,1,,74.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,,,,,70.0,1.16257464,6.0180462857,506.206201,119.082909,1070.203385,251.760906,823.043453,71.261845,125.149037,0.0,,,869.748615,75.305733,37.806159,3.273383,,,,,32.440696,5.835909,1.49015,0.26807,0.350759,0.0631,25.303743,3.025335,31.467475,4.668727,1.445445,0.214456,0.340236,0.05048,,,,,,,34.281605,6.167078,33.253156,4.933663,785696955290487,352769538489998,785696873290487,785696870290487,785696918290487,,
1856914,1,17,3,31,23344,1,1,19,19,,,,,2,3.0,541,36,1.0,,,6.3,0.0,1,,30.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,70.0,0.21646926,6.0180462857,19.523506,5.587367,40.673972,11.640348,32.845922,0.910087,0.0,0.0,,,39.577372,1.0966,4.221834,0.116978,,,,,2.288875,0.449896,0.294199,0.057827,0.399062,0.078439,1.785322,0.014577,2.220209,0.089979,0.285373,0.011565,0.169637,0.006875,,,,,,,2.982136,0.586161,2.675219,0.108419,785696948290487,352769538489998,785696873290487,785696870290487,785696911290487,,
1856914,1,17,3,31,23344,1,1,2,2,,,,,2,3.0,402,29,1.0,,,16.5,0.0,1,,65.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,,,,,70.0,1.4848515,6.0180462857,769.615051,156.85151,1627.093131,331.609959,1030.930064,91.084323,432.702715,0.0,,,1097.430659,96.959757,59.417627,5.249643,,,,,39.358233,2.813477,2.268411,0.162155,0.270409,0.01933,31.880169,1.512525,38.177486,2.250781,2.200358,0.129724,0.262297,0.015464,,,,,,,41.897053,2.994961,40.640142,2.395969,785696931290487,352769538489998,785696873290487,785696870290487,785696894290487,,
1856914,1,17,3,31,23344,1,1,3,3,,,,,1,2.0,762,41,,,,17.3,0.0,1,,55.0,,1.0,,,,,,,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,5.0,,,,,2.0,,,,3.0,70.0,1.63232766,6.0180462857,838.808595,119.988776,1758.508585,251.548796,958.435643,127.90519,601.801916,19.508828,865.041987,115.441616,1020.516643,136.190026,55.879858,7.457281,211.873131,178.317427,,,31.829106,4.488806,1.855738,0.261712,0.205936,0.029043,31.192524,4.443918,31.510815,4.488806,1.837181,0.261712,0.203877,0.029043,28.727556,4.0514,28.153004,4.010886,28.44028,4.0514,33.890781,4.779561,33.551873,4.779561,785696932290487,352769538489998,785696873290487,785696870290487,785696895290487,,
1856914,1,17,3,31,23344,1,1,25,25,,,,,1,3.0,313,41,,,,6.2,0.0,1,,33.0,,1.0,,,,,,,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,1.0,,,,,3.0,,,,,70.0,0.20965176,6.0180462857,55.579519,7.963843,114.126323,16.352861,48.431856,4.526232,42.573494,18.008547,,,65.437338,6.11549,5.867979,0.548396,,,,,1.888281,0.495115,0.228783,0.059988,0.434233,0.113858,1.642804,0.440652,1.850515,0.495115,0.224207,0.059988,0.425549,0.113858,,,,,,,2.551297,0.66896,2.500271,0.66896,785696954290487,352769538489998,785696873290487,785696870290487,785696917290487,,
1856914,1,17,3,31,23344,1,1,21,21,,,,,1,3.0,762,41,,,,8.3,0.0,1,,36.0,,1.0,,,,,,,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23003.0,0.0,,,0.0,,,,,3.0,,,,,70.0,0.37572606,6.0180462857,134.630681,20.335231,282.244614,42.631513,145.823212,25.267655,82.448547,7.234067,,,170.289067,29.507,13.745397,2.381747,,,,,4.720119,0.95825,0.444922,0.090325,0.347008,0.070447,3.9649,0.824095,4.625716,0.95825,0.436023,0.090325,0.340068,0.070447,,,,,,,5.512049,1.119023,5.401808,1.119023,785696950290487,352769538489998,785696873290487,785696870290487,785696913290487,,
1852373,4,17,3,31,20023,1,1,8,8,,,,,1,3.0,313,41,,,,6.5,0.0,1,5.2,34.0,,1.0,,,,,,,5.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.2304315,6.0180462857,63.158461,9.121205,129.688831,18.729374,56.331823,5.182486,49.24592,19.996647,,,73.66572,6.777191,6.428489,0.591416,,,,,2.198117,0.563428,0.250845,0.064297,0.425538,0.109075,1.912361,0.50145,2.154154,0.563428,0.245828,0.064297,0.417028,0.109075,,,,,,,2.8745,0.7368,2.81701,0.7368,478151840489998,352769841489998,478151822489998,478151821489998,488918072126144,,
1796372,4,17,3,97,20061,14,1,17,17,,,,,1,3.0,701,43,,,,1.5,0.0,1,,22.0,,1.0,,,,,,,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,56.0,0.0122715,74.9652824512,2.944974,0.46243,6.2526,0.981805,,,0.619425,0.379993,,,4.83537,0.797804,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130964,0.033619,0.130964,0.033619,478151931489998,352769843489998,478151907489998,478151902489998,488918104126144,,
1796372,4,17,3,97,20061,1,1,12,12,,,,,1,2.0,972,41,,,,8.2,0.0,1,,66.0,,1.0,,,,,,,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24022.0,0.0,,,0.0,,,,,2.0,,,,,61.0,0.36672696,6.0180462857,169.334688,35.849252,354.999347,75.155664,226.031955,26.062393,64.024332,7.34095,,,260.893003,30.082012,15.828622,1.825104,,,,,8.356719,1.176031,0.585206,0.082355,0.703656,0.099025,8.189584,1.164271,8.273151,1.176031,0.579354,0.082355,0.696619,0.099025,,,,,,,9.64558,1.357411,9.549125,1.357411,478151926489998,352769843489998,478151903489998,478151902489998,488918099126144,,
1852438,4,17,3,31,20171,11,1,16,16,,,,,1,2.0,6918,55,,,,1.0,0.0,1,,11.0,,1.0,,,,,,,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,,,,,,,,,,,,0.005454,74.9652824512,0.624589,0.189558,1.314924,0.39907,,,0.194969,0.18923,,,0.879794,0.24016,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.013589,0.028,0.013589,479491243489998,352769844489998,479490891489998,479490889489998,488918119126144,,
1852426,4,17,3,31,20011,1,1,9,9,,,,,2,3.0,541,36,1.0,,,10.3,0.0,1,,70.0,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,,,,89.0,0.57861486,6.0180462857,134.619078,37.843589,279.873344,78.6769,249.587441,15.884638,0.0,0.0,,,263.127,16.746344,13.539559,0.861706,,,,,15.46395,3.297384,0.764951,0.163111,0.498179,0.106227,10.998835,0.608872,13.678039,1.503388,0.742003,0.081555,0.0,0.0,,,,,,,16.727081,3.566722,14.420042,1.584944,785696105290487,352769627489998,785696048290487,785696041290487,785696078290487,,
1853021,4,17,3,43,20002,1,1,1,1,,,,,1,3.0,920,43,,,,16.5,0.0,1,,49.0,,1.0,,,,,,,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,3.0,60.0,1.4848515,6.0180462857,406.322638,65.893193,846.505496,137.277485,359.156055,95.553109,363.294021,35.340773,,,381.668857,101.542618,20.52604,5.460933,,,,,21.004838,8.541188,1.200442,0.488135,0.116194,0.047248,15.333532,6.576715,20.164645,8.541188,1.152425,0.488135,0.111546,0.047248,,,,,,,22.321474,9.076571,21.428615,9.076571,785697217290487,352769635489998,785697203290487,785697200290487,785697216290487,,
1837451,4,17,3,197,20160,1,1,6,6,,,,,1,3.0,681,42,,,,12.0,0.0,1,,45.0,,1.0,,,,,,,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.785376,6.0180462857,360.201561,57.50202,704.895422,112.528415,381.119469,62.141425,209.991965,16.645117,,,425.522182,69.381276,36.120951,5.889511,,,,,11.945272,2.801824,1.132124,0.265545,0.259572,0.060884,9.436765,2.297496,11.586914,2.801824,1.098161,0.265545,0.251785,0.060884,,,,,,,13.336969,3.128254,12.93686,3.128254,785696224290487,352769637489998,785696187290487,785696181290487,785696206290487,,
1469103,1,55,5,59,22180,12,1,18,18,,,,,1,2.0,681,42,,,,4.8,0.0,1,,31.0,,1.0,,,,,,,5.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70000.0,0.0,,,,,,,,,,,,,60.0,0.12566016,74.9652824512,39.749719,8.628695,77.7881,16.8859,,,15.703205,3.160515,,,52.476534,9.608361,,,,,,,,,,,,,,,,,,,,,,,,,,,1.598064,0.475215,1.598064,0.475215,785697350290487,923699,785697287290487,785697279290487,785697327290487,,
1469103,1,55,5,59,22180,14,1,19,19,19.0,,,,1,2.0,6918,55,,,,2.2,0.0,1,5.6,20.0,,1.0,,,,,,,5.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.02639736,74.9652824512,5.13908,1.12732,10.819117,2.373304,,,1.736776,0.774823,,,7.470225,1.612116,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231559,0.086444,0.231559,0.086444,785697351290487,923699,785697289290487,785697279290487,785697328290487,,
1469103,1,55,5,59,22180,1,1,2,3,2.0,,,,1,3.0,762,41,,,,23.1,0.0,1,6.2,61.0,,3.0,,,,,,,3.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,5.0,,,,,3.0,,,,,60.0,2.91030894,6.0180462857,1627.76019,221.547491,3412.495158,464.460149,1784.626807,221.983414,1295.316839,28.987487,,,1882.96319,234.215129,93.742246,11.660266,,,,,60.971595,7.733411,3.202694,0.406218,0.156958,0.019908,51.21614,6.650733,59.752163,7.733411,3.138641,0.406218,0.153819,0.019908,,,,,,,64.331248,8.159536,63.044623,8.159536,785697335290487,923699,785697286290487,785697279290487,785697317290487,,
1469838,5,55,5,59,20025,1,1,13,13,,,,,1,2.0,833,26,,,,13.8,0.0,1,0.0,65.0,,1.0,,,,,,,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,3.0,63.0,1.03865976,6.0180462857,768.289341,127.064825,1607.299877,265.825994,883.457512,159.558902,486.963264,24.444216,704.670619,127.268679,948.949396,171.387216,52.97306,9.567323,111.544379,94.143456,,,24.700892,4.657442,1.481092,0.279265,0.350018,0.065997,23.465847,4.471144,24.453883,4.657442,1.466281,0.279265,0.346518,0.065997,19.702128,3.714907,18.717021,3.566311,19.505107,3.714907,26.532002,5.002704,26.266682,5.002704,942084786290487,924013,942084736290487,942084734290487,942084764290487,,
1469838,5,55,5,59,20025,1,1,6,6,,,,,1,2.0,317,32,,,,7.7,0.0,1,4.7,45.0,35.0,2.0,,,,,,,5.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90001.0,22500.0,0.0,,3.0,,,,,2.0,,,,,59.0,0.32336766,6.0180462857,117.315226,19.948992,245.429343,41.734294,134.726938,16.794368,64.365516,4.453456,,,160.995014,20.068812,13.689778,1.706497,,,,,4.8645,0.417042,0.494288,0.042376,0.537483,0.046079,4.57263,0.39619,4.815855,0.417042,0.489345,0.042376,0.449615,0.038936,,,,,,,5.896271,0.505498,5.754815,0.498354,942084779290487,924013,942084736290487,942084734290487,942084757290487,,
1469838,5,55,5,59,20025,1,1,23,23,,,,,1,4.0,922,41,,,,11.4,0.0,1,7.1,28.0,13.0,2.0,,,,,,,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,80.0,,,,,4.0,,,,,63.0,0.70880184,6.0180462857,54.635668,12.985235,113.824309,27.052572,55.907022,16.397841,31.709744,6.517575,,,63.492006,18.622559,7.584984,2.224718,,,,,6.270777,1.759618,0.686609,0.192667,0.162795,0.045681,1.467638,1.16448,2.378586,1.420097,0.322706,0.192667,0.0,0.0,,,,,,,7.120181,1.997966,2.701292,1.612764,942084796290487,924013,942084736290487,942084734290487,942084773290487,,
1855516,1,17,3,31,23403,11,1,30,30,,,,,1,2.0,6918,55,,,,2.3,0.0,1,4.8,16.0,,1.0,,,,,,,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,,,,,,,,,,,,,58.0,0.02885166,74.9652824512,4.791724,1.250933,10.087841,2.633543,,,2.115185,0.854554,,,6.436133,1.536523,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199952,0.077626,0.199952,0.077626,785695048290487,352769539489998,785694952290487,785694945290487,785695003290487,,
1855516,1,17,3,31,23403,11,1,28,28,,,,,1,2.0,6918,55,,,,1.3,0.0,1,,12.0,,1.0,,,,,,,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,58.0,0.00921726,74.9652824512,1.159934,0.337694,2.441966,0.710936,,,0.418262,0.304933,,,1.599357,0.424347,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050368,0.022934,0.050368,0.022934,785695046290487,352769539489998,785694952290487,785694945290487,785695001290487,,
1855516,1,17,3,31,23403,12,1,42,42,42.0,,,,1,2.0,6918,55,,,,3.3,0.0,1,6.9,22.0,,1.0,,,,,,,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,,,,,,,,,,,58.0,0.05939406,74.9652824512,12.997367,2.939206,27.362878,6.187803,,,5.671896,1.624269,,,17.924078,3.766904,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550969,0.18791,0.550969,0.18791,785695060290487,352769539489998,785694953290487,785694945290487,785695015290487,,
1855516,1,17,3,31,23403,1,1,21,21,,,,,1,2.0,837,28,,,,10.9,0.0,1,,48.0,,1.0,,,,,,,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,58.0,0.64798974,6.0180462857,365.402835,57.884662,772.52185,122.37772,396.418151,91.453979,229.453347,37.40482,,,441.267698,101.800805,33.280243,7.677778,,,,,11.304018,2.780514,0.948999,0.233431,0.329903,0.081148,11.077938,2.752709,11.190978,2.780514,0.939509,0.233431,0.326604,0.081148,,,,,,,12.582921,3.095093,12.457092,3.095093,785695039290487,352769539489998,785694951290487,785694945290487,785694994290487,,
