PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,STATUSCD,STANDING_DEAD_CD,TPA_UNADJ,SPCD,SPGRPCD,DIA,DIACHECK,DIAHTCD,CROWN_DIEBACK_CD,CROWN_LIGHT_EXPOSURE,UNCOMP_CROWN_RATIO,CROWN_DIA_WIDE,CROWN_DIA_90,AVG_CROWN_WIDTH,FOLIAGE_ABSENT,IS_MAINTAINED_AREA,IS_RIPARIAN,IS_STREET_TREE,IS_PLANTED,NBR_STEMS,BASAL_AREA,GROSS_CARBON_SEQUESTRATION,ITREE_ECO_VERSION,DRY_TOT_BIOMASS_ITREE,CARBON_STORAGE_ITREE,GROSS_C_SEQUESTRATION_ITREE,LEAF_AREA_ITREE,LEAF_BIOMASS_ITREE,CROWN_GROUND_AREA_ITREE,LEAF_AREA_INDEX_ITREE,LEAF_BIOMASS_INDEX_ITREE,COMPENSATORY_VALUE_ITREE,NO2_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,NO2_ASTHMA_EXACERBATION_INCIDENCE,NO2_EMERGENCY_ROOM_VISITS_INCIDENCE,NO2_HOSPITAL_ADMISSIONS_INCIDENCE,NO2_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,NO2_ASTHMA_EXACERBATION_VALUE,NO2_EMERGENCY_ROOM_VISITS_VALUE,NO2_HOSPITAL_ADMISSIONS_VALUE,SO2_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,SO2_ASTHMA_EXACERBATION_INCIDENCE,SO2_EMERGENCY_ROOM_VISITS_INCIDENCE,SO2_HOSPITAL_ADMISSIONS_INCIDENCE,SO2_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,SO2_ASTHMA_EXACERBATION_VALUE,SO2_EMERGENCY_ROOM_VISITS_VALUE,SO2_HOSPITAL_ADMISSIONS_VALUE,O3_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,O3_EMERGENCY_ROOM_VISITS_INCIDENCE,O3_HOSPITAL_ADMISSIONS_INCIDENCE,O3_MORTALITY_INCIDENCE,O3_SCHOOL_LOSS_DAYS_INCIDENCE,O3_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,O3_EMERGENCY_ROOM_VISITS_VALUE,O3_HOSPITAL_ADMISSIONS_VALUE,O3_MORTALITY_VALUE,O3_SCHOOL_LOSS_DAYS_VALUE,PM2_5_ACUTE_BRONCHITIS_INCIDENCE,PM2_5_ACUTE_MYOCARDIAL_INFARCTION_INCIDENCE,PM2_5_ACUTE_RESPIRATORY_SYMPTOMS_INCIDENCE,PM2_5_ASTHMA_EXACERBATION_INCIDENCE,PM2_5_CHRONIC_BRONCHITIS_INCIDENCE,PM2_5_EMERGENCY_ROOM_VISITS_INCIDENCE,PM2_5_HOSPITAL_ADMISSIONS_CARDIOVASCULAR_INCIDENCE,PM2_5_HOSPITAL_ADMISSIONS_RESPIRATORY_INCIDENCE,PM2_5_LOWER_RESPIRATORY_SYMPTOMS_INCIDENCE,PM2_5_MORTALITY_INCIDENCE,PM2_5_UPPER_RESPIRATORY_SYMPTOMS_INCIDENCE,PM2_5_WORK_LOSS_DAYS_INCIDENCE,PM2_5_ACUTE_BRONCHITIS_VALUE,PM2_5_ACUTE_MYOCARDIAL_INFARCTION_VALUE,PM2_5_ACUTE_RESPIRATORY_SYMPTOMS_VALUE,PM2_5_ASTHMA_EXACERBATION_VALUE,PM2_5_CHRONIC_BRONCHITIS_VALUE,PM2_5_EMERGENCY_ROOM_VISITS_VALUE,PM2_5_HOSPITAL_ADMISSIONS_CARDIOVASCULAR_VALUE,PM2_5_HOSPITAL_ADMISSIONS_RESPIRATORY_VALUE,PM2_5_LOWER_RESPIRATORY_SYMPTOMS_VALUE,PM2_5_MORTALITY_VALUE,PM2_5_UPPER_RESPIRATORY_SYMPTOMS_VALUE,PM2_5_WORK_LOSS_DAYS_VALUE,CO_VALUE,O3_VALUE,PM10_VALUE,NO2_VALUE,PM2_5_VALUE,SO2_VALUE,CO_REMOVAL,O3_REMOVAL,PM10_REMOVAL,NO2_REMOVAL,PM2_5_REMOVAL,SO2_REMOVAL,AVOIDED_RUNOFF,RAINFALL_INTERCEPTION,EVAPORATION,TRANSPIRATION,POTENTIAL_EVAPORATION,POTENTIAL_EVAPOTRANSPIRATION,ISOPRENE_EMITTED,MONOTERPENE_EMITTED,CN,PLT_CN,SBP_CN,CND_CN,PREV_PLT_CN,PREV_MTRE_CN
1467826,1,55,5,59,21541,1,1,7,1,,6.0180462857,320,31,26.0,0.0,1,0.0,4.0,90.0,,,53.0,,1,0,0,1,2,3.686904,90.948999,6.0.35,6052.5197613002,3026.2598817524,94.8498151986,17775.5810574121,196.5092008051,2206.1834413599,8.057163666,0.434887659,4721.358798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287177499290487,924143,1287177476290487,1287177472290487,,
1468516,1,55,5,59,21886,14,1,2,2,1.0,74.9652824512,356,43,3.2,0.0,1,,,,,,,,1,0,1,1,3,0.05584896,0.0,6.0.35,55.3739258224,27.6869629222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287174830290487,924144,1287174813290487,1287174806290487,,
1854646,1,17,3,31,23237,13,1,6,1,,74.9652824512,681,42,1.3,0.0,1,5.0,3.0,50.0,4.0,3.0,7.0,10.0,0,0,0,2,1,0.00921726,0.575327,6.0.35,6.7303173684,3.3651586842,1.1834391152,54.3652701892,0.8145490124,38.4845100117,1.412653303,0.103339671,63.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785693034290487,352769389489998,785693013290487,785693006290487,,
1854646,1,17,3,31,23237,13,1,8,1,,74.9652824512,6918,55,1.1,0.0,1,5.0,2.0,50.0,4.0,3.0,6.0,10.0,0,0,0,2,1,0.00659934,0.415609,6.0.35,5.2160341255,2.6080170639,0.9635540474,40.7432686379,0.3708835182,28.2743338862,1.440998356,0.064044371,63.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785693036290487,352769389489998,785693013290487,785693006290487,,
1856813,1,17,3,31,23202,1,1,2,1,,6.0180462857,541,36,23.4,0.0,1,20.0,4.0,85.0,49.0,49.0,47.0,20.0,1,0,1,1,1,2.98639224,54.185473,6.0.35,4712.590718843,2356.2953605238,62.4018265122,13350.5762459442,155.3732337914,1734.9445432571,7.695102589,0.437246582,3047.560969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785698494290487,352769390489998,785698475290487,785698468290487,,
1856813,1,17,3,31,23202,1,1,4,1,,6.0180462857,317,32,39.8,0.0,1,0.0,4.0,80.0,75.0,56.0,61.0,5.0,1,0,1,1,1,8.63935416,145.714963,6.0.35,11637.1054411696,5818.5527194825,103.0035746192,22982.0173591736,247.7545221936,2922.4665662179,7.86391113,0.413911844,7879.764636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785698496290487,352769390489998,785698475290487,785698468290487,,
1852385,4,17,3,31,20049,1,1,1,1,,6.0180462857,320,31,25.0,0.0,1,0.0,5.0,65.0,,,51.0,,1,0,0,1,1,3.40875,58.505545,6.0.35,5354.1851464565,2677.0925732282,96.0129883799,7811.9796811816,86.3615022448,2042.8206235232,3.824114361,0.206407641,5443.772098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287853689290487,352769418489998,1287853676290487,1287853674290487,,
1796293,4,17,3,97,20085,1,1,3,1,,6.0180462857,125,4,12.0,0.0,1,0.0,5.0,25.0,,,26.0,,0,0,0,3,1,0.785376,30.405673,6.0.35,700.1487999016,350.074400061,26.1810806474,2555.3179648373,76.9662310898,530.9291585076,4.812916986,0.70778191,263.5929038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287853343290487,352769419489998,1287853326290487,1287853323290487,,
1916222,6,18,4,89,20048,1,1,30,1,,6.0180462857,742,37,17.1,0.0,1,10.0,0.0,50.0,15.0,10.0,35.0,15.0,0,1,0,2,1,1.59480414,9.67912,6.0.35,2548.1280846942,1274.0640419062,31.2340728527,5014.4167607432,74.1058881127,962.1127501318,5.211880583,0.376064693,1580.567239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942231713290487,352769508489998,942231667290487,942231665290487,,
1856495,1,17,3,31,22840,1,1,3,1,,6.0180462857,8813,55,20.5,0.0,1,0.0,3.0,90.0,43.0,42.0,41.0,5.0,1,0,0,1,1,2.2920435,13.490519,6.0.35,3239.0849475709,1619.5424737854,34.0640353584,10864.1243494293,166.6902429377,1320.2543124531,8.228811862,0.616436577,3120.7841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785695772290487,352769515489998,785695751290487,785695747290487,,
1856986,1,17,3,31,23407,1,1,4,1,,6.0180462857,317,32,17.1,0.0,1,5.0,2.0,89.0,37.0,28.0,37.0,10.0,1,0,0,3,1,1.59480414,28.56093,6.0.35,2455.0655338404,1227.5327666998,31.263644933,9400.1876009655,101.3374479602,1075.2100856979,8.742651996,0.460163798,1515.296747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785693260290487,352769519489998,785693238290487,785693233290487,,
1856986,1,17,3,31,23407,1,1,2,1,,6.0180462857,317,32,21.9,0.0,1,5.0,2.0,83.0,36.0,34.0,43.0,10.0,1,0,0,3,1,2.61579294,38.821165,6.0.35,4146.0342443591,2073.0171224,41.8178713191,11353.0850874202,122.3903944857,1452.2012046107,7.817845798,0.411487226,2479.055692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785693258290487,352769519489998,785693238290487,785693233290487,,
1855170,1,17,3,31,21988,1,1,1,1,,6.0180462857,544,36,5.3,0.0,1,5.0,3.0,70.0,16.0,14.0,15.0,5.0,1,0,0,1,1,0.15320286,2.451645,6.0.35,91.2567146357,45.6283573068,3.7108056602,568.7439862033,7.5981964622,176.7145867347,3.218432596,0.209929724,114.2472969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785697589290487,352769523489998,785697572290487,785697569290487,,
1857055,1,17,3,31,23500,13,2,9,1,,74.9652824512,681,42,1.6,1.0,1,0.0,0.0,90.0,12.0,8.0,7.0,0.0,0,0,0,2,1,0.01396224,0.564672,6.0.35,11.115508517,5.5577542585,1.2785940337,90.7401929474,1.3595505784,38.4845100117,2.357836775,0.172482573,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785695826290487,352769526489998,785695800290487,785695791290487,,
1852455,4,17,3,31,20123,1,1,4,1,,6.0180462857,833,26,26.3,0.0,1,10.0,3.0,35.0,,,51.0,,0,0,0,2,1,3.77247726,67.710982,6.0.35,7803.3803699123,3901.6901849562,59.2210631762,6623.0559139938,108.0883483115,2042.8206235232,3.242113302,0.258335721,1554.055438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287853852290487,352769424489998,1287853831290487,1287853826290487,,
1852455,4,17,3,31,20123,1,1,9,1,,6.0180462857,833,26,17.9,0.0,1,0.0,4.0,35.0,,,40.0,,0,0,0,2,1,1.74751614,72.429501,6.0.35,2451.3127083685,1225.6563544047,54.5171324421,6050.7570548822,98.7484243838,1256.6370616075,4.815039474,0.383668484,787.7677951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287853857290487,352769424489998,1287853831290487,1287853826290487,,
1853004,4,17,3,43,20036,14,1,24,1,,74.9652824512,6918,55,2.8,0.0,1,50.0,0.0,20.0,,,12.0,,0,0,0,2,1,0.04275936,1.014858,6.0.35,42.5906303715,21.295315188,1.253865033,76.1136150873,0.6928576488,113.0973355662,0.672992115,0.029910761,8.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287852917290487,352769425489998,1287852886290487,1287852878290487,,
1853004,4,17,3,43,20036,1,1,3,1,,6.0180462857,641,43,21.6,0.0,1,0.0,3.0,70.0,,,45.0,,0,0,0,2,1,2.54461824,50.773739,6.0.35,8271.9085310011,4135.9542643982,1.8671405892,10504.9222242889,216.3041780443,1590.4312808278,6.605077724,0.664027116,988.8616121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287852900290487,352769425489998,1287852882290487,1287852878290487,,
1852408,4,17,3,31,20178,14,1,5,1,,74.9652824512,241,9,1.1,0.0,1,0.0,1.0,95.0,,,5.0,,1,0,0,1,1,0.00659934,0.292229,6.0.35,13.3623527662,6.6811763831,0.9729272717,48.7902539895,1.9217368581,19.6349540876,2.484867231,0.477859083,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287853455290487,352769427489998,1287853436290487,1287853426290487,,
1856942,1,17,3,31,23370,1,1,6,1,,6.0180462857,462,41,13.2,0.0,1,0.0,5.0,90.0,46.0,43.0,28.0,0.0,1,0,0,1,1,0.95030496,30.329204,6.0.35,218.2705227383,109.1352613802,6.0375203137,5422.5030978534,57.7844002755,615.7521601015,8.806307877,0.458184593,1404.150801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785696845290487,352769537489998,785696826290487,785696824290487,,
1856942,1,17,3,31,23370,1,1,7,1,,6.0180462857,471,43,6.5,0.0,1,0.0,1.0,90.0,24.0,24.0,16.0,0.0,1,0,0,1,1,0.2304315,3.332891,6.0.35,237.0550485671,118.5275242394,6.2505387822,576.2402038728,7.5583282982,201.0619298357,2.865983652,0.18354042,245.57985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785696846290487,352769537489998,785696826290487,785696824290487,,
1856914,1,17,3,31,23344,1,1,10,1,,6.0180462857,830,28,6.1,0.0,1,0.0,0.0,85.0,18.0,16.0,16.0,5.0,0,0,0,2,1,0.20294334,4.763822,6.0.35,344.1173232257,172.0586616569,10.3751324499,1320.0869314933,24.4705506841,201.0619298357,6.565573764,0.594223347,71.56006832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785696902290487,352769538489998,785696873290487,785696870290487,,
1856914,1,17,3,31,23344,1,1,4,1,,6.0180462857,313,41,8.8,0.0,1,5.0,1.0,75.0,17.0,16.0,22.0,20.0,0,0,0,2,1,0.42235776,6.387034,6.0.35,528.1106112962,264.0553056481,11.7918536527,2856.8204075991,53.5287657947,380.1327110501,7.515323792,0.687523904,107.7439858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785696896290487,352769538489998,785696873290487,785696870290487,,
1856914,1,17,3,31,23344,1,1,21,1,,6.0180462857,762,41,8.3,0.0,1,0.0,1.0,35.0,18.0,13.0,20.0,30.0,0,0,0,2,1,0.37572606,5.784787,6.0.35,525.9174359569,262.9587179784,14.7014394091,927.1099237442,14.7267782921,314.1592654019,2.951082543,0.228872541,127.9130149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785696913290487,352769538489998,785696873290487,785696870290487,,
1855516,1,17,3,31,23403,1,1,16,1,,6.0180462857,823,25,29.0,0.0,1,0.0,0.0,50.0,42.0,40.0,50.0,0.0,0,0,0,2,1,4.586814,31.228383,6.0.35,9441.8711011387,4720.9355505693,40.5858741407,7849.184702675,157.9679415683,1963.4954087617,3.997556943,0.39280308,2685.996459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785694989290487,352769539489998,785694951290487,785694945290487,,
1855516,1,17,3,31,23403,13,1,45,1,,74.9652824512,6918,55,1.1,0.0,1,10.0,0.0,50.0,4.0,3.0,7.0,15.0,0,0,0,2,1,0.00659934,0.363223,6.0.35,5.2932869153,2.6466434588,0.710247884,51.7739752219,0.4712953747,38.4845100117,1.34531985,0.059791993,15.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785695017290487,352769539489998,785694954290487,785694945290487,,
1837465,4,17,3,197,20039,1,2,3,1,,6.0180462857,681,42,5.1,0.0,1,5.0,0.0,70.0,,,18.0,,1,1,0,2,1,0.14185854,3.431479,6.0.35,182.9852308362,91.4926154291,6.0068927857,1046.8812518944,15.6853094994,254.469004997,4.11398336,0.30094977,83.45462031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287852982290487,352769429489998,1287852965290487,1287852961290487,,
1796323,4,17,3,97,20010,13,1,7,1,,74.9652824512,356,43,1.6,0.0,1,0.0,2.0,25.0,,,7.0,,1,0,1,1,1,0.01396224,0.718661,6.0.35,10.1528900012,5.0764450006,1.527446694,35.8068219834,0.5556341545,38.4845100117,0.930421668,0.07049183,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287853304290487,352769432489998,1287853287290487,1287853279290487,,
1796323,4,17,3,97,20010,13,1,2,1,,74.9652824512,356,43,1.8,0.0,1,0.0,2.0,25.0,,,7.0,,1,0,1,1,1,0.01767096,0.862247,6.0.35,13.5408416989,6.7704208495,1.7953373995,37.3270866917,0.5792249371,38.4845100117,0.969924956,0.07348473,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287853300290487,352769432489998,1287853287290487,1287853279290487,,
1795839,4,17,3,89,20028,1,1,6,1,,6.0180462857,823,25,7.5,0.0,1,0.0,2.0,70.0,,,20.0,,0,0,0,2,1,0.3067875,8.199927,6.0.35,324.4898632223,162.2449315671,6.9164522565,2804.6124120373,56.4439322469,314.1592654019,8.927358576,0.877209254,134.343855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287853997290487,352769435489998,1287853971290487,1287853966290487,,
1795839,4,17,3,89,20028,13,1,20,1,,74.9652824512,6918,55,4.9,0.0,1,5.0,1.0,50.0,,,14.0,,0,0,0,2,1,0.13095054,-1.79709,6.0.35,153.328420714,76.664210357,5.0629199803,352.6889842356,3.2105065634,153.9380400254,2.291110009,0.101827112,25.67916742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287854018290487,352769435489998,1287853974290487,1287853966290487,,
1795839,4,17,3,89,20028,11,1,23,2,1.0,74.9652824512,6918,55,2.5,0.0,1,,,,,,,,0,0,0,2,1,0.0340875,0.0,6.0.35,32.2134179638,16.1067089863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287854005290487,352769435489998,1287853972290487,1287853966290487,,
1856817,1,17,3,31,23198,1,1,1,1,,6.0180462857,320,31,14.3,0.0,1,5.0,5.0,80.0,36.0,30.0,31.0,0.0,1,0,1,1,1,1.11528846,18.609984,6.0.35,1389.3722952174,694.6861476087,45.5226783466,4543.3551141061,50.2268296753,754.7676350526,6.019541516,0.324906435,1653.612366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785698622290487,352769451489998,785698603290487,785698598290487,,
1856845,1,17,3,31,23251,1,1,1,1,,6.0180462857,951,38,26.7,0.0,1,0.0,4.0,90.0,46.0,41.0,51.0,0.0,1,0,1,1,1,3.88810206,53.541106,6.0.35,3681.438111492,1840.7190555256,53.0283547539,15830.3712774092,94.6606211873,2042.8206235232,7.749271324,0.226242886,5341.028053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785696561290487,352769453489998,785696544290487,785696541290487,,
1855516,1,17,3,31,23403,14,1,46,1,,74.9652824512,6918,55,1.7,0.0,1,5.0,0.0,65.0,8.0,6.0,8.0,10.0,0,0,0,2,1,0.01576206,0.571522,6.0.35,13.5645519522,6.7822759761,1.26315483,85.1776709567,0.7753672047,50.2654824535,1.694555922,0.075313597,16.8625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785695018290487,352769539489998,785694955290487,785694945290487,,
1855516,1,17,3,31,23403,1,1,24,1,,6.0180462857,833,26,18.0,0.0,1,5.0,2.0,40.0,37.0,32.0,39.0,5.0,0,0,0,2,1,1.767096,38.322195,6.0.35,3105.8953108052,1552.9476558435,36.4408104792,5831.7471441193,95.1741801345,1194.5906065076,4.881795581,0.388987696,757.0044988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785694997290487,352769539489998,785694951290487,785694945290487,,
1852490,4,17,3,31,20062,1,1,4,1,,6.0180462857,317,32,6.5,0.0,1,5.0,0.0,60.0,15.0,14.0,24.0,5.0,0,0,0,2,1,0.2304315,6.943215,6.0.35,446.515098347,223.2575490633,11.0051629969,2794.499118651,30.1257188696,452.3893421572,6.17719928,0.325132864,75.80059367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942082835290487,352769546489998,942082818290487,942082815290487,,
1852490,4,17,3,31,20062,1,1,24,1,,6.0180462857,552,42,14.4,0.0,1,0.0,3.0,50.0,31.0,28.0,40.0,0.0,0,0,0,2,1,1.13094144,23.754545,6.0.35,1647.8516827785,823.9258413893,33.547080631,4788.4510442285,102.7073072239,1256.6370616075,3.810528267,0.399049981,532.821111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942082855290487,352769546489998,942082818290487,942082815290487,,
1852490,4,17,3,31,20062,1,1,40,1,,6.0180462857,317,32,9.7,0.0,1,0.0,0.0,75.0,30.0,22.0,29.0,10.0,0,0,0,2,1,0.51316686,11.350537,6.0.35,1073.4423418542,536.7211710373,18.7804845108,7019.214279748,75.6696878742,660.5198554321,10.62680285,0.559334852,173.4346924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942082870290487,352769546489998,942082818290487,942082815290487,,
1852490,4,17,3,31,20062,1,1,15,1,,6.0180462857,317,32,6.9,0.0,1,5.0,0.0,40.0,20.0,12.0,26.0,5.0,0,0,0,2,1,0.25966494,7.515139,6.0.35,569.8514730307,284.9257365154,13.1478488207,2569.4480858753,27.6995867236,530.9291585076,4.839530933,0.254725561,84.9988628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942082846290487,352769546489998,942082818290487,942082815290487,,
1852490,4,17,3,31,20062,1,1,33,1,,6.0180462857,823,25,9.9,0.0,1,0.0,2.0,60.0,22.0,21.0,24.0,5.0,0,0,0,2,1,0.53454654,11.35203,6.0.35,648.2093029916,324.1046514958,10.4352974169,3547.8415528706,71.4017122025,452.3893421572,7.842451674,0.770605451,270.1285161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942082863290487,352769546489998,942082818290487,942082815290487,,
1855687,1,17,3,31,22151,1,1,4,1,,6.0180462857,742,37,6.8,0.0,1,0.0,1.0,80.0,18.0,17.0,17.0,0.0,0,0,0,3,1,0.25219296,3.856599,6.0.35,259.4853868463,129.7426934232,8.9695111141,2407.9284219332,35.5857286576,226.9800692206,10.60854563,0.765462561,312.3680926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785694082290487,352769465489998,785694067290487,785694064290487,,
1852359,4,17,3,31,20203,1,1,13,1,,6.0180462857,681,42,5.8,0.0,1,0.0,0.0,50.0,22.0,18.0,22.0,0.0,0,0,0,2,1,0.18347256,4.804467,6.0.35,249.680877789,124.8404389166,7.5758985496,1568.891303234,23.5065301032,380.1327110501,4.127219935,0.301918064,142.0209549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942212700290487,352769474489998,942212660290487,942212656290487,,
1852359,4,17,3,31,20203,1,1,2,1,,6.0180462857,452,41,8.1,0.0,1,0.0,0.0,60.0,22.0,16.0,21.0,0.0,0,0,0,2,1,0.35783694,4.789682,6.0.35,329.6163057152,164.8081529017,8.1737403145,2085.6965358722,26.0081778492,346.3605900302,6.021748998,0.366620944,437.3969025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942212689290487,352769474489998,942212660290487,942212656290487,,
1852371,4,17,3,31,20083,1,1,11,1,,6.0180462857,6918,55,5.9,0.0,1,5.0,0.0,40.0,34.0,19.0,17.0,15.0,0,0,0,2,1,0.18985374,3.429031,6.0.35,239.0615576272,119.5307787695,6.5751757509,565.7866215142,5.1503215078,226.9800692206,2.492670936,0.110785375,37.22997992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942210958290487,352769487489998,942210931290487,942210929290487,,
1852371,4,17,3,31,20083,1,1,6,1,,6.0180462857,6918,55,5.5,0.0,1,5.0,0.0,20.0,8.0,8.0,17.0,5.0,0,0,0,2,1,0.1649835,3.273847,6.0.35,203.2465525159,101.623276269,5.9794105377,414.665402553,3.7746741617,226.9800692206,1.826880236,0.081194677,32.3529702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942210953290487,352769487489998,942210931290487,942210929290487,,
