PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,CONDID,FIA_VOLUME_LOCATION_GROUP,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,FIA_LANDUSE,RESERVCD,OWNGRPCD,OWNCD,PHYSCLCD,STDORGCD,STDORGSP,FLDTYPCD,FLDSZCD,FLDAGE,MAPDEN,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,AFFORESTATION_CD,PREV_AFFORESTATION_CD,CHAINING_CD,ITREE_LANDUSE,LAND_COVER_CLASS_CD,PRODUCTIVITY_STATUS,COND_SITECLASS_FLD,DISTURBANCE_CD1,DISTURBANCE_CD2,DISTURBANCE_CD3,DISTURBANCE_YEAR1,DISTURBANCE_YEAR2,DISTURBANCE_YEAR3,TREATMENT_CD1,TREATMENT_CD2,TREATMENT_CD3,TREATMENT_YEAR1,TREATMENT_YEAR2,TREATMENT_YEAR3,CN,PLT_CN,PREV_PLT_CN,INVASIVE_STATUS_CD,INVASIVE_NONSAMPLE_REASON_CD,SITE_CLASS_CD,SITE_CLASS_METHOD,SITE_CLASS_SIT_CN,SITE_INDEX,BALIVE,COVER_CLASS,FOREST_COND_STATUS_CHANGE_CD
1857002,2,17,3,31,23445,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942230728290487,781817028290487,352769734489998.0,3.0,10.0,,,,,,9.0,0.0
1856846,2,17,3,31,23250,3,S23LCS,2,,17,0.0,30.0,31.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,942230784290487,781817037290487,352769732489998.0,3.0,10.0,,,,,,3.0,0.0
1856776,2,17,3,31,23185,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942231450290487,781817049290487,352769724489998.0,3.0,10.0,,,,,,9.0,0.0
1857349,2,17,3,31,23813,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,10,10.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942231924290487,781817061290487,352769753489998.0,2.0,,,,,,29.2995,9.0,0.0
1856994,2,17,3,31,23453,2,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,15,,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,1287853742290487,992948037290487,352769668489998.0,2.0,,,,,,89.6428,1.0,0.0
1854661,2,17,3,31,23222,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,1287852566290487,992948043290487,352769663489998.0,1.0,,,,,,12.353,9.0,0.0
1852374,4,17,3,31,20055,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,491758871126144,352769754489998,,2.0,,,,,,,,
1852357,4,17,3,31,20116,1,S23LCS,1,,10,1.0,30.0,32.0,22.0,0.0,,509.0,3.0,85.0,1.0,1,80,80.0,,0.0,,0.0,8.0,1.0,1.0,,12.0,,,9999.0,,,,,,,,,491759034126144,352769758489998,,1.0,,4.0,1.0,491759048126144.0,85.0,121.9806,,
1852405,4,17,3,31,20061,1,S23LCS,2,,16,0.0,30.0,32.0,,,,,,,,1,35,35.0,,0.0,,0.0,5.0,7.0,,,,,,,,,,,,,,,491759186126144,352769761489998,,1.0,,,,,,33.8498,,
1852453,4,17,3,31,20206,1,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,5.0,7.0,,,,,,,,,,,,,,,491759490126144,352769769489998,,2.0,,,,,,,,
1795837,4,17,3,89,20002,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,6,6.0,,0.0,,0.0,4.0,7.0,,,,,,,,,,,,,,,491757343126144,352769780489998,,1.0,,,,,,18.67,,
1915950,4,18,4,89,20056,3,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,528824549126144,352769791489998,,1.0,,,,,,6.8776,,
1852336,4,17,3,31,20201,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491757662126144,352769795489998,,1.0,,,,,,,,
1854651,1,17,3,31,23232,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,18,18.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478150003489998,352769800489998,,1.0,,,,,,,,
1856781,1,17,3,31,23180,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,1,1.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,478150517489998,352769801489998,,2.0,,,,,,,,
1857695,1,17,3,31,21833,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478150535489998,352769802489998,,1.0,,,,,,69.1275,,
1857047,1,17,3,31,23508,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,6,6.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478150742489998,352769810489998,,2.0,,,,,,30.8311,,
1857067,1,17,3,31,23488,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,65,65.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478150838489998,352769812489998,,1.0,,,,,,98.04,,
1857067,1,17,3,31,23488,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,13,13.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478150839489998,352769812489998,,1.0,,,,,,,,
1857880,1,17,3,31,22128,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,40,40.0,,0.0,,0.0,6.0,7.0,,,,,,,,,,,,,,,478150944489998,352769816489998,,1.0,,,,,,,,
1857748,1,17,3,31,22022,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151009489998,352769818489998,,1.0,,,,,,43.5041,,
1855691,1,17,3,31,22147,1,S23LCS,2,,13,0.0,30.0,32.0,,,,,,,,1,3,3.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,478151106489998,352769821489998,,1.0,,,,,,,,
1855296,1,17,3,31,24544,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,478151288489998,352769828489998,,1.0,,,,,,,,
1852459,5,17,3,31,20051,2,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,50,50.0,,,,,,7.0,,,,,,,,,,,,,,,478151482489998,352769833489998,,,,,,,,,,
1852402,4,17,3,31,20005,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,7,7.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,478151511489998,352769834489998,,1.0,,,,,,22.4143,,
1852998,4,17,3,43,20016,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151556489998,352769835489998,,2.0,,,,,,42.5221,,
1795901,4,17,3,89,20038,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,2,2.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151958489998,352769846489998,,1.0,,,,,,,,
1837533,4,17,3,197,20006,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,25,25.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152184489998,352769852489998,,2.0,,,,,,51.2348,,
1797337,4,17,3,111,20061,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152241489998,352769854489998,,1.0,,,,,,,,
1795928,5,17,3,89,20061,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,12,12.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152374489998,352769859489998,,1.0,,,,,,4.8128,,
1795928,5,17,3,89,20061,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,15,15.0,,0.0,,0.0,6.0,7.0,,,,,,,,,,,,,,,478152375489998,352769859489998,,1.0,,,,,,,,
1916010,5,18,4,89,20121,2,S23LCS,1,,10,0.0,40.0,46.0,32.0,0.0,,701.0,2.0,21.0,1.0,1,70,70.0,,0.0,,0.0,8.0,1.0,1.0,,12.0,,,9999.0,,,,,,,,,478152529489998,352769866489998,,1.0,,6.0,1.0,478152539489998.0,61.0,,,
1916010,5,18,4,89,20121,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152528489998,352769866489998,,1.0,,,,,,11.3875,,
1915966,5,18,4,89,20120,1,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,6.0,,,,,,,,,,,,,,,478152629489998,352769869489998,,2.0,,,,,,,,
1856965,2,17,3,31,23428,1,S23LCS,2,,13,0.0,30.0,32.0,,,,,,,,1,1,1.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942083185290487,559740553126144,352769806489998.0,2.0,,,,,,,9.0,0.0
1857696,2,17,3,31,21832,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,942083779290487,559740555126144,352769804489998.0,2.0,,,,,,,1.0,0.0
1859375,2,17,3,31,21803,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942085039290487,559740557126144,352769805489998.0,2.0,,,,,,,9.0,0.0
1857074,2,17,3,31,23535,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,5,5.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942085085290487,559740559126144,352769817489998.0,2.0,,,,,,,9.0,0.0
1857067,2,17,3,31,23488,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942083225290487,559740571126144,352769812489998.0,2.0,,,,,,,3.0,0.0
1857067,2,17,3,31,23488,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,30,30.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942083224290487,559740571126144,352769812489998.0,1.0,,,,,,101.8345,1.0,0.0
1469516,1,55,5,59,22311,1,S23LLS,2,,14,0.0,40.0,46.0,,,,,,,,1,25,25.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152685489998,923463,,2.0,,,,,,11.1251,,
1469663,6,55,5,59,20034,2,S23LLS,2,,17,0.0,30.0,32.0,,,,,,,,1,37,37.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693871290487,923576,,2.0,,,,,,,1.0,
1467887,1,55,5,59,21572,2,S23LLS,2,,13,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,707805468126144,923688,,2.0,,,,,,,,
1469881,4,55,5,59,20272,1,S23LLS,2,,14,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785697999290487,923692,,1.0,,,,,,,3.0,
1469478,1,55,5,59,22292,2,S23LLS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785694647290487,923693,,2.0,,,,,,,1.0,
1469860,5,55,5,59,20288,2,S23LLS,2,,14,0.0,40.0,46.0,,,,,,,,1,8,8.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942159827290487,924134,,2.0,,,,,,9.7614,3.0,
1469927,4,55,5,59,20071,1,S23LLS,2,,17,0.0,30.0,32.0,,,,,,,,1,7,7.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942165000290487,924135,,2.0,,,,,,,3.0,
1469866,5,55,5,59,20263,1,S23LLS,2,,11,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,1287189299290487,924140,,3.0,10.0,,,,,,3.0,
1854646,1,17,3,31,23237,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,7,7.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785693006290487,352769389489998,,1.0,,,,,,13.8435,1.0,
1856813,1,17,3,31,23202,3,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,37,37.0,,,,,,,,,,,,,,,,,,,,,785698470290487,352769390489998,,,,,,,,,1.0,
1857885,1,17,3,31,22123,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,4.0,,,,,,,,,,,,,,,,785698556290487,352769405489998,,1.0,,,,,,,3.0,
1852476,4,17,3,31,20031,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,1287855264290487,352769408489998,,3.0,10.0,,,,,,9.0,
1852428,4,17,3,31,20184,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,4,,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,1287854220290487,352769415489998,,2.0,,,,,,,9.0,
1796349,4,17,3,97,20068,2,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,5,5.0,,,,,,,,,,,,,,,,,,,,,1287852384290487,352769422489998,,,,,,,,,3.0,
1852448,4,17,3,31,20025,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287853910290487,352769433489998,,2.0,,,,,,,9.0,
1853000,4,17,3,43,20027,1,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,5,,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,1287853945290487,352769434489998,,2.0,,,,,,,3.0,
1915895,5,18,4,89,20113,1,S23LCS,1,,10,1.0,30.0,32.0,21.0,0.0,,509.0,3.0,106.0,1.0,1,70,80.0,,0.0,,0.0,5.0,,1.0,,31.0,,,2022.0,,,50.0,,,2022.0,,,1287853135290487,352769446489998,,1.0,,6.0,1.0,1287853145290487.0,47.0,58.0343,1.0,
1856825,1,17,3,31,23271,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,25,25.0,,0.0,,0.0,6.0,,,,,,,,,,,,,,,,785696587290487,352769455489998,,1.0,,,,,,,1.0,
1852338,4,17,3,31,20142,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942212171290487,352769461489998,,2.0,,,,,,,3.0,
1852499,4,17,3,31,20009,1,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,6.0,,,,,,,,,,,,,,,,1092687315290487,352769473489998,,3.0,10.0,,,,,,8.0,
1852406,4,17,3,31,20175,2,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,4,4.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,942210836290487,352769478489998,,1.0,,,,,,50.1708,9.0,
1852507,4,17,3,31,20070,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942210891290487,352769479489998,,2.0,,,,,,,1.0,
1852371,4,17,3,31,20083,1,S23LCS,1,,10,1.0,30.0,32.0,25.0,0.0,,703.0,4.0,58.0,1.0,1,85,85.0,,0.0,,0.0,5.0,,1.0,,,,,,,,,,,,,,942210929290487,352769487489998,,1.0,,6.0,1.0,942210941290487.0,56.0,215.462,1.0,
1796088,4,17,3,93,20200,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,10,10.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942212264290487,352769493489998,,2.0,,,,,,8.6004,1.0,
1796088,4,17,3,93,20200,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,12,12.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942212265290487,352769493489998,,2.0,,,,,,,1.0,
1795842,4,17,3,89,20031,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,25,25.0,,,,,,,,,,,,,,,,,,,,,942212305290487,352769500489998,,,,,,,,,1.0,
1916222,6,18,4,89,20048,1,S23LCS,2,,16,0.0,30.0,32.0,,,,,,,,1,85,85.0,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,942231665290487,352769508489998,,1.0,,,,,,157.1536,1.0,
1857032,1,17,3,31,23469,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785694207290487,352769522489998,,1.0,,,,,,4.7346,3.0,
1857055,1,17,3,31,23500,3,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,785695792290487,352769526489998,,1.0,,,,,,,3.0,
1857766,1,17,3,31,22004,3,S23LCS,5,2.0,13,,40.0,46.0,,,,,,,,1,10,10.0,,,,,,,,,,,,,,,,,,,,,785693370290487,352769528489998,,,,,,,,,1.0,
1857727,1,17,3,31,21962,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,2,2.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785696719290487,352769531489998,,1.0,,,,,,33.5761,1.0,
1856927,1,17,3,31,23331,3,S23LCS,5,2.0,19,,40.0,46.0,,,,,,,,1,25,25.0,,,,,,,,,,,,,,,,,,,,,785693417290487,352769536489998,,,,,,,,,1.0,
1857098,1,17,3,31,23565,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,45,45.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693456290487,352769543489998,,2.0,,,,,,,1.0,
1837512,4,17,3,197,20081,1,S23LCS,4,,19,1.0,,,,,,,,,,1,35,35.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,942084526290487,352769559489998,,1.0,,,,,,,1.0,
1789902,4,17,3,63,20052,1,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,942084587290487,352769562489998,,2.0,,,,,,,3.0,
1852497,4,17,3,31,20111,1,S23LCS,5,2.0,19,,40.0,46.0,,,,,,,,1,10,10.0,,,,,,,,,,,,,,,,,,,,,942083446290487,352769566489998,,,,,,,,,1.0,
1853029,4,17,3,43,20061,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,45,45.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942084179290487,352769571489998,,1.0,,,,,,47.471,1.0,
1795888,4,17,3,89,20019,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,13,13.0,,,,,,,,,,,,,,,,,,,,,942083878290487,352769572489998,,,,,,,,,1.0,
1796131,4,17,3,93,20008,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,80,80.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942082966290487,352769574489998,,1.0,,,,,,73.2252,1.0,
1915975,4,18,4,89,20027,2,S23LCS,1,,10,0.0,40.0,46.0,21.0,0.0,,509.0,3.0,50.0,1.0,1,80,80.0,,0.0,,0.0,5.0,,1.0,,,,,,,,,,,,,,942084656290487,352769581489998,,1.0,,4.0,1.0,942084669290487.0,81.0,213.185,1.0,
1859355,1,17,3,31,21823,2,S23LCS,4,,19,0.0,,,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,785693511290487,352769587489998,,2.0,,,,,,,10.0,
1855180,1,17,3,31,21978,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,19,19.0,,,,,,,,,,,,,,,,,,,,,785695159290487,352769594489998,,,,,,,,,1.0,
1857644,1,17,3,31,21749,1,S23LCS,4,,19,0.0,,,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,785693554290487,352769596489998,,2.0,,,,,,,10.0,
1857058,1,17,3,31,23497,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785694327290487,352769598489998,,3.0,10.0,,,,,,3.0,
1857066,1,17,3,31,23489,1,S23LCS,5,2.0,13,,40.0,46.0,,,,,,,,1,19,19.0,,,,,,,,,,,,,,,,,,,,,785693571290487,352769599489998,,,,,,,,,1.0,
1857817,1,17,3,31,22064,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785697141290487,352769608489998,,1.0,,,,,,7.7311,3.0,
1855519,1,17,3,31,23400,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,4,4.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785694390290487,352769612489998,,2.0,,,,,,,9.0,
1854669,1,17,3,31,23592,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,6,6.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693639290487,352769614489998,,1.0,,,,,,,3.0,
1852353,4,17,3,31,20022,2,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,25,25.0,,0.0,,0.0,6.0,,,,,,,,,,,,,,,,785693712290487,352769618489998,,1.0,,,,,,5.22,1.0,
1837451,4,17,3,197,20160,2,S23LCS,1,,10,0.0,40.0,46.0,21.0,0.0,,802.0,3.0,51.0,1.0,1,60,70.0,,0.0,,0.0,8.0,,1.0,,10.0,60.0,,9999.0,9999.0,,,,,,,,785696182290487,352769637489998,,1.0,,4.0,1.0,785696195290487.0,97.0,255.5408,1.0,
1837573,4,17,3,197,20140,1,S23LCS,2,,17,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,6.0,,,,,,,,,,,,,,,,785693797290487,352769638489998,,1.0,,,,,,,3.0,
1796103,4,17,3,93,20014,1,S23LCS,4,,19,1.0,,,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,785699056290487,352769649489998,,1.0,,,,,,27.1323,10.0,
1856785,1,17,3,31,23176,3,S23LCS,2,,15,0.0,30.0,32.0,,,,,,,,1,20,20.0,,0.0,,0.0,4.0,7.0,,,,,,,,,,,,,,,707806099126144,352769662489998,,1.0,,,,,,,,
1856994,1,17,3,31,23453,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707805189126144,352769668489998,,1.0,,,,,,,,
1857070,1,17,3,31,23539,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,8,8.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707807077126144,352769677489998,,1.0,,,,,,,,
1856944,1,17,3,31,23368,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,30,30.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707805386126144,352769683489998,,1.0,,,,,,,,
1856944,1,17,3,31,23368,3,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707805387126144,352769683489998,,1.0,,,,,,,,
1853053,4,17,3,43,29990,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,707807127126144,352769692489998,,2.0,,,,,,11.3556,,
1852511,4,17,3,31,20152,3,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,45,45.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707806403126144,352769698489998,,1.0,,,,,,16.2674,,
1852377,4,17,3,31,20102,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,6.0,7.0,,,,,,,,,,,,,,,707806445126144,352769700489998,,2.0,,,,,,,,
1795843,4,17,3,89,20001,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707806244126144,352769705489998,,2.0,,,,,,,,
1853036,4,17,3,43,20013,1,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,7,7.0,,0.0,,0.0,5.0,3.0,,,,,,,,,,,,,,,707807245126144,352769708489998,,1.0,,,,,,,,
1797317,4,17,3,111,20019,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,12,12.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707805755126144,352769712489998,,1.0,,,,,,33.6565,,
1854642,1,17,3,31,23241,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,40,40.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491757891126144,352769721489998,,1.0,,,,,,17.6864,,
1852387,4,17,3,31,20101,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,1,1.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758219126144,352769731489998,,1.0,,,,,,,,
1857776,1,17,3,31,22048,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,18,18.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758373126144,352769737489998,,1.0,,,,,,,,
1857762,1,17,3,31,22008,1,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,,0.0,1.0,6.0,,,,,,,,,,,,,,,491758400126144,352769738489998,,1.0,,,,,,42.7745,,
1857710,1,17,3,31,21939,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,2,2.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491758421126144,352769739489998,,1.0,,,,,,3.8343,,
1857888,1,17,3,31,22120,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,1,1.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,491758449126144,352769740489998,,2.0,,,,,,,,
1856954,1,17,3,31,23358,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,14,14.0,,0.0,,0.0,3.0,9.0,,,,,,,,,,,,,,,491758799126144,352769751489998,,2.0,,,,,,,,
1857748,2,17,3,31,22022,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942084029290487,559740581126144,352769818489998.0,1.0,,,,,,,1.0,0.0
1855684,2,17,3,31,22154,1,S23LCS,4,,19,0.0,,,,,,,,,,1,0,0.0,,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,1092686744290487,559740587126144,352769824489998.0,3.0,10.0,,,,,,10.0,0.0
1857693,2,17,3,31,21835,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942231189290487,781817031290487,352769728489998.0,2.0,,,,,,,9.0,0.0
1856846,2,17,3,31,23250,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942230782290487,781817037290487,352769732489998.0,3.0,10.0,,,,,,9.0,0.0
