PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,CONDPROP_UNADJ,PCT_TREE_COVER,PCT_SHRUB_SEED_COVER,GR_COV_PCT_BLDG,GR_COV_PCT_IMPERVIOUS,GR_COV_PCT_PERMEABLE,GR_COV_PCT_HERBACEOUS,GR_COV_PCT_WATER,CN,PLT_CN,SBP_CN,CND_CN,PREV_PLT_CN
1857896,2,17,3,31,22193,12,1,1.0,,,,,,,,942084500290487,559740561126144,942084484290487,942084477290487,352769820489998.0
1857913,2,17,3,31,22176,11,2,0.3954064361,,,,,,,,942083503290487,559740563126144,942083488290487,942083483290487,352769819489998.0
1857913,2,17,3,31,22176,13,2,0.5277601583,,,,,,,,942083505290487,559740563126144,942083491290487,942083483290487,352769819489998.0
1857880,3,17,3,31,22128,13,1,1.0,,,,,,,,942085125290487,559740565126144,942085117290487,942085112290487,352769816489998.0
1855691,2,17,3,31,22147,13,1,1.0,,,,,,,,942085157290487,559740567126144,942085145290487,942085140290487,352769821489998.0
1857721,2,17,3,31,21968,11,1,1.0,,,,,,,,942082801290487,559740569126144,942082786290487,942082779290487,352769823489998.0
1857067,2,17,3,31,23488,13,1,1.0,,,,,,,,942083249290487,559740571126144,942083236290487,942083224290487,352769812489998.0
1857773,2,17,3,31,22051,11,1,1.0,,,,,,,,1092697547290487,559740573126144,1092692826290487,1092686770290487,352769813489998.0
1857773,2,17,3,31,22051,12,1,1.0,,,,,,,,1092696784290487,559740573126144,1092694126290487,1092686770290487,352769813489998.0
1857790,2,17,3,31,22034,1,1,1.0,5.0,2.0,8.0,70.0,2.0,20.0,0.0,942085181290487,559740575126144,942085173290487,942085169290487,352769814489998.0
1857790,2,17,3,31,22034,13,1,1.0,,,,,,,,942085184290487,559740575126144,942085176290487,942085169290487,352769814489998.0
1855296,2,17,3,31,24544,1,1,1.0,0.0,0.0,0.0,10.0,84.0,6.0,0.0,1092697354290487,559740577126144,1092690720290487,1092686621290487,352769828489998.0
1855296,2,17,3,31,24544,14,1,1.0,,,,,,,,1092697177290487,559740577126144,1092695399290487,1092686621290487,352769828489998.0
1856790,2,17,3,31,23171,1,2,0.2346467115,85.0,0.0,0.0,75.0,0.0,25.0,0.0,942085220290487,559740579126144,942085211290487,942085209290487,352769825489998.0
1856790,2,17,3,31,23171,14,1,1.0,,,,,,,,942085225290487,559740579126144,942085215290487,942085208290487,352769825489998.0
1857748,2,17,3,31,22022,11,1,1.0,,,,,,,,942084053290487,559740581126144,942084036290487,942084029290487,352769818489998.0
1856979,2,17,3,31,23414,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1092697178290487,559740583126144,1092690769290487,1092686809290487,352769807489998.0
1856979,2,17,3,31,23414,11,1,1.0,,,,,,,,1092697007290487,559740583126144,1092692827290487,1092686809290487,352769807489998.0
1857725,3,17,3,31,21964,12,1,1.0,,,,,,,,942231127290487,781816978290487,942231118290487,942231114290487,352769747489998.0
1857735,2,17,3,31,21954,1,1,0.4827663308,10.0,0.0,42.0,1.0,0.0,57.0,0.0,942231791290487,781816981290487,942231783290487,942231780290487,352769744489998.0
1857735,2,17,3,31,21954,11,1,0.8208252919,,,,,,,,942231796290487,781816981290487,942231784290487,942231780290487,352769744489998.0
1855673,2,17,3,31,22165,13,1,1.0,,,,,,,,942231828290487,781816984290487,942231815290487,942231809290487,352769743489998.0
1857843,2,17,3,31,22111,11,1,1.0,,,,,,,,942230887290487,781816987290487,942230879290487,942230876290487,352769750489998.0
1857843,2,17,3,31,22111,12,1,1.0,,,,,,,,942230888290487,781816987290487,942230880290487,942230876290487,352769750489998.0
1857762,2,17,3,31,22008,11,1,1.0,,,,,,,,942230910290487,781816993290487,942230902290487,942230899290487,352769738489998.0
1857000,2,17,3,31,23447,14,1,1.0,,,,,,,,942231441290487,781816996290487,942231433290487,942231427290487,352769735489998.0
1857797,2,17,3,31,22027,1,2,0.4944445851,0.0,2.0,35.0,10.0,1.0,54.0,0.0,942231283290487,781816999290487,942231274290487,942231269290487,352769736489998.0
1857776,2,17,3,31,22048,14,1,1.0,,,,,,,,942231339290487,781817002290487,942231327290487,942231316290487,352769737489998.0
1857868,2,17,3,31,22140,13,1,0.8044988903,,,,,,,,942231057290487,781817008290487,942231042290487,942231031290487,352769748489998.0
1857868,2,17,3,31,22140,14,2,1.0,,,,,,,,942231061290487,781817008290487,942231044290487,942231032290487,352769748489998.0
1857910,3,17,3,31,22179,14,1,1.0,,,,,,,,942231167290487,781817017290487,942231152290487,942231141290487,352769749489998.0
1856805,2,17,3,31,23210,13,1,1.0,,,,,,,,942231516290487,781817023290487,942231508290487,942231503290487,352769722489998.0
1857002,2,17,3,31,23445,12,1,1.0,,,,,,,,942230740290487,781817028290487,942230732290487,942230728290487,352769734489998.0
1857703,2,17,3,31,21825,12,1,1.0,,,,,,,,942230764290487,781817034290487,942230756290487,942230751290487,352769730489998.0
1856846,2,17,3,31,23250,1,1,0.7918118999,0.0,0.0,10.0,90.0,0.0,0.0,0.0,942230794290487,781817037290487,942230786290487,942230782290487,352769732489998.0
1856846,2,17,3,31,23250,11,1,1.0,,,,,,,,942230799290487,781817037290487,942230787290487,942230782290487,352769732489998.0
1856846,2,17,3,31,23250,13,1,1.0,,,,,,,,942230801290487,781817037290487,942230789290487,942230782290487,352769732489998.0
1856846,2,17,3,31,23250,14,1,1.0,,,,,,,,942230802290487,781817037290487,942230790290487,942230782290487,352769732489998.0
1856828,2,17,3,31,23268,12,1,1.0,,,,,,,,942230827290487,781817040290487,942230817290487,942230812290487,352769726489998.0
1856828,2,17,3,31,23268,14,1,1.0,,,,,,,,942230829290487,781817040290487,942230819290487,942230812290487,352769726489998.0
1856834,2,17,3,31,23262,14,1,1.0,,,,,,,,942230957290487,781817043290487,942230945290487,942230933290487,352769727489998.0
1856776,2,17,3,31,23185,1,3,0.0467382672,2.0,1.0,88.0,8.0,2.0,2.0,0.0,942231466290487,781817049290487,942231456290487,942231452290487,352769724489998.0
1856776,2,17,3,31,23185,12,1,1.0,,,,,,,,942231470290487,781817049290487,942231458290487,942231450290487,352769724489998.0
1854662,2,17,3,31,23221,11,1,0.019028637,,,,,,,,942231550290487,781817055290487,942231537290487,942231527290487,352769725489998.0
1854662,2,17,3,31,23221,12,2,0.0654851975,,,,,,,,942231551290487,781817055290487,942231534290487,942231528290487,352769725489998.0
1856903,2,17,3,31,23301,1,2,0.2964588775,0.0,2.0,30.0,60.0,0.0,10.0,0.0,942231610290487,781817058290487,942231601290487,942231596290487,352769752489998.0
1856903,2,17,3,31,23301,12,1,1.0,,,,,,,,942231614290487,781817058290487,942231603290487,942231595290487,352769752489998.0
1857349,2,17,3,31,23813,11,1,1.0,,,,,,,,942231941290487,781817061290487,942231930290487,942231923290487,352769753489998.0
1857349,2,17,3,31,23813,12,1,1.0,,,,,,,,942231942290487,781817061290487,942231931290487,942231923290487,352769753489998.0
1856954,3,17,3,31,23358,1,1,0.8768863474,8.0,0.0,0.0,85.0,0.0,15.0,0.0,942231010290487,781817064290487,942231002290487,942230998290487,352769751489998.0
1856954,3,17,3,31,23358,12,1,1.0,,,,,,,,942231014290487,781817064290487,942231004290487,942230998290487,352769751489998.0
1857806,2,17,3,31,22075,14,2,0.5333028947,,,,,,,,1287853524290487,992948013290487,1287853509290487,1287853499290487,352769680489998.0
1857778,2,17,3,31,22046,13,1,1.0,,,,,,,,1287853572290487,992948016290487,1287853560290487,1287853553290487,352769674489998.0
1857636,3,17,3,31,21757,13,1,1.0,,,,,,,,1287852679290487,992948019290487,1287852671290487,1287852666290487,352769669489998.0
1854876,2,17,3,31,22214,1,1,0.8951222314,0.0,2.0,30.0,63.0,5.0,2.0,0.0,1287852722290487,992948025290487,1287852711290487,1287852702290487,352769679489998.0
1857771,2,17,3,31,22053,1,1,0.5991815815,60.0,5.0,0.0,80.0,3.0,17.0,0.0,1287854344290487,992948034290487,1287854336290487,1287854331290487,352769673489998.0
1857771,2,17,3,31,22053,12,1,1.0,,,,,,,,1287854348290487,992948034290487,1287854337290487,1287854331290487,352769673489998.0
1856994,2,17,3,31,23453,1,2,0.1210407554,80.0,5.0,0.0,10.0,40.0,50.0,0.0,1287853761290487,992948037290487,1287853750290487,1287853742290487,352769668489998.0
1856854,2,17,3,31,23296,1,1,0.693548928,5.0,1.0,55.0,40.0,4.0,1.0,0.0,1287854141290487,992948040290487,1287854133290487,1287854127290487,352769664489998.0
1857043,2,17,3,31,23512,12,1,1.0,,,,,,,,1287853633290487,992948052290487,1287853623290487,1287853618290487,352769665489998.0
1857128,3,17,3,31,23616,12,1,1.0,,,,,,,,1287856581290487,992948055290487,1287856295290487,1287855262290487,352769685489998.0
1855295,2,17,3,31,24545,12,1,1.0,,,,,,,,1287856568290487,992948064290487,1287856303290487,1287855256290487,352769686489998.0
1856930,2,17,3,31,23328,11,1,1.0,,,,,,,,1287856578290487,992948067290487,1287856307290487,1287855263290487,352769682489998.0
1837512,4,17,3,197,20081,1,1,1.0,4.0,0.0,0.0,0.0,8.0,7.0,85.0,942084535290487,352769559489998,942084527290487,942084526290487,
1837512,4,17,3,197,20081,11,1,1.0,,,,,,,,942084536290487,352769559489998,942084528290487,942084526290487,
1789890,4,17,3,63,20048,1,1,1.0,5.0,0.0,0.0,0.0,30.0,70.0,0.0,942083433290487,352769561489998,942083426290487,942083424290487,
1789902,4,17,3,63,20052,11,1,1.0,,,,,,,,942084596290487,352769562489998,942084590290487,942084587290487,
1852727,4,17,3,37,20009,11,1,1.0,,,,,,,,1092696215290487,352769563489998,1092692703290487,1092686719290487,
1852727,4,17,3,37,20009,13,1,1.0,,,,,,,,1092696216290487,352769563489998,1092694748290487,1092686719290487,
1797301,4,17,3,111,20105,13,1,1.0,,,,,,,,942082562290487,352769564489998,942082541290487,942082536290487,
1796365,4,17,3,97,20063,13,1,1.0,,,,,,,,1092697544290487,352769565489998,1092694733290487,1092686627290487,
1852475,4,17,3,31,20058,12,1,1.0,,,,,,,,942083472290487,352769567489998,942083467290487,942083463290487,
1852475,4,17,3,31,20058,13,1,1.0,,,,,,,,942083473290487,352769567489998,942083468290487,942083463290487,
1795832,4,17,3,89,20017,11,2,1.0,,,,,,,,942084956290487,352769568489998,942084937290487,942084930290487,
1795845,4,17,3,89,20023,13,2,0.8208252967,,,,,,,,942084110290487,352769569489998,942084091290487,942084084290487,
1853029,4,17,3,43,20061,14,1,1.0,,,,,,,,942084202290487,352769571489998,942084188290487,942084179290487,
1795888,4,17,3,89,20019,11,2,0.7698597323,,,,,,,,942083901290487,352769572489998,942083885290487,942083879290487,
1795888,4,17,3,89,20019,12,2,0.1712794236,,,,,,,,942083899290487,352769572489998,942083882290487,942083879290487,
1797330,4,17,3,111,20087,12,1,1.0,,,,,,,,942084645290487,352769573489998,942084637290487,942084633290487,
1797330,4,17,3,111,20087,13,1,1.0,,,,,,,,942084646290487,352769573489998,942084638290487,942084633290487,
1916052,4,18,4,89,20075,1,1,1.0,16.0,1.0,23.0,13.0,7.0,57.0,0.0,942083656290487,352769578489998,942083648290487,942083645290487,
1916052,4,18,4,89,20075,13,1,1.0,,,,,,,,942083659290487,352769578489998,942083651290487,942083645290487,
1915171,4,18,4,89,20095,1,1,1.0,8.0,5.0,31.0,24.0,8.0,37.0,0.0,942083150290487,352769579489998,942083136290487,942083133290487,
1915119,4,18,4,127,20096,11,1,1.0,,,,,,,,942084269290487,352769580489998,942084253290487,942084249290487,
1915975,4,18,4,89,20027,1,1,0.8025203911,65.0,0.0,0.0,0.0,69.0,31.0,0.0,942084671290487,352769581489998,942084659290487,942084655290487,
1915975,4,18,4,89,20027,1,2,0.1974796089,20.0,5.0,0.0,0.0,60.0,40.0,0.0,942084672290487,352769581489998,942084659290487,942084656290487,
1852501,4,17,3,31,20024,11,1,1.0,,,,,,,,785697073290487,352769585489998,785697065290487,785697061290487,
1854657,1,17,3,31,23226,12,1,1.0,,,,,,,,785695121290487,352769586489998,785695109290487,785695105290487,
1854657,1,17,3,31,23226,13,1,1.0,,,,,,,,785695122290487,352769586489998,785695110290487,785695105290487,
1854657,1,17,3,31,23226,14,1,0.9867087082,,,,,,,,785695123290487,352769586489998,785695111290487,785695105290487,
1854657,1,17,3,31,23226,14,2,0.0132912918,,,,,,,,785695125290487,352769586489998,785695111290487,785695106290487,
1857624,1,17,3,31,21769,14,1,1.0,,,,,,,,785695911290487,352769589489998,785695906290487,785695901290487,
1857019,1,17,3,31,23482,1,1,0.5330921456,,,,,,,,785695937290487,352769592489998,785695929290487,785695922290487,
1857019,1,17,3,31,23482,13,1,0.1791747066,,,,,,,,785695945290487,352769592489998,785695933290487,785695922290487,
1857066,1,17,3,31,23489,13,1,1.0,,,,,,,,785693582290487,352769599489998,785693577290487,785693571290487,
1852332,4,17,3,31,20010,1,1,1.0,0.0,0.0,0.0,27.0,0.0,73.0,0.0,785696028290487,352769601489998,785696022290487,785696018290487,
1852332,4,17,3,31,20010,13,1,1.0,,,,,,,,785696031290487,352769601489998,785696025290487,785696018290487,
1857739,1,17,3,31,21950,1,1,0.5502858187,,,,,,,,785698737290487,352769603489998,785698728290487,785698719290487,
1857907,1,17,3,31,22182,11,1,1.0,,,,,,,,785697123290487,352769605489998,785697110290487,785697101290487,
1857977,1,17,3,31,22301,1,2,0.2717455441,11.0,3.0,18.0,11.0,7.0,64.0,0.0,785695221290487,352769606489998,785695212290487,785695206290487,
1857977,1,17,3,31,22301,12,1,1.0,,,,,,,,785695226290487,352769606489998,785695214290487,785695205290487,
1857977,1,17,3,31,22301,13,2,0.0236101281,,,,,,,,785695229290487,352769606489998,785695215290487,785695206290487,
1855674,1,17,3,31,22164,1,1,1.0,,,,,,,,785695278290487,352769607489998,785695273290487,785695271290487,
1855674,1,17,3,31,22164,13,1,1.0,,,,,,,,785695281290487,352769607489998,785695276290487,785695271290487,
1857817,1,17,3,31,22064,13,1,1.0,,,,,,,,785697158290487,352769608489998,785697147290487,785697141290487,
1856932,1,17,3,31,23326,1,1,1.0,,,,,,,,785698772290487,352769610489998,785698767290487,785698762290487,
1856929,1,17,3,31,23329,13,1,1.0,,,,,,,,785698805290487,352769611489998,785698794290487,785698785290487,
1855519,1,17,3,31,23400,11,1,1.0,,,,,,,,785694406290487,352769612489998,785694396290487,785694389290487,
1855519,1,17,3,31,23400,12,1,1.0,,,,,,,,785694407290487,352769612489998,785694397290487,785694389290487,
1855532,1,17,3,31,23387,14,1,1.0,,,,,,,,785698852290487,352769613489998,785698843290487,785698834290487,
1854669,1,17,3,31,23592,1,1,0.7765730764,42.0,0.0,0.0,82.0,0.0,18.0,0.0,785693653290487,352769614489998,785693645290487,785693638290487,
1857337,1,17,3,31,23825,13,1,1.0,,,,,,,,785697769290487,352769615489998,785697758290487,785697750290487,
1852353,4,17,3,31,20022,14,1,1.0,,,,,,,,785693729290487,352769618489998,785693719290487,785693711290487,
1852430,4,17,3,31,20065,1,2,0.0525660045,0.0,0.0,0.0,0.0,55.0,45.0,0.0,785698903290487,352769619489998,785698894290487,785698892290487,
1852364,4,17,3,31,20006,11,1,0.0261400651,,,,,,,,785695339290487,352769620489998,785695321290487,785695313290487,
1837455,4,17,3,197,20165,11,1,1.0,,,,,,,,785695435290487,352769621489998,785695427290487,785695423290487,
1837455,4,17,3,197,20165,13,1,1.0,,,,,,,,785695437290487,352769621489998,785695429290487,785695423290487,
1837455,4,17,3,197,20165,14,1,1.0,,,,,,,,785695438290487,352769621489998,785695430290487,785695423290487,
1852442,4,17,3,31,20004,12,2,0.9551117386,,,,,,,,785698287290487,352769622489998,785698269290487,785698262290487,
1852442,4,17,3,31,20004,14,1,0.9954503815,,,,,,,,785698283290487,352769622489998,785698268290487,785698261290487,
1852504,4,17,3,31,20044,13,1,0.9569172721,,,,,,,,785698362290487,352769625489998,785698347290487,785698338290487,
1852401,5,17,3,31,20132,12,1,1.0,,,,,,,,785697830290487,352769626489998,785697815290487,785697810290487,
1796370,4,17,3,97,20072,11,1,1.0,,,,,,,,785697881290487,352769628489998,785697873290487,785697870290487,
1796370,4,17,3,97,20072,12,1,1.0,,,,,,,,785697882290487,352769628489998,785697874290487,785697870290487,
1469843,6,55,5,59,20094,1,1,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,478152654489998,923417,478152646489998,478152644489998,
1469843,6,55,5,59,20094,11,1,1.0,,,,,,,,522593962126144,923417,478152647489998,478152644489998,
1469863,5,55,5,59,20261,1,2,0.4116883218,0.0,0.0,0.0,70.0,0.0,30.0,0.0,478152676489998,923462,478152664489998,478152663489998,
1469621,5,55,5,59,20042,1,1,1.0,18.0,0.0,0.0,0.0,15.0,85.0,0.0,491757697126144,923565,491757689126144,491757688126144,
1469621,5,55,5,59,20042,12,1,1.0,,,,,,,,522594586126144,923565,491757691126144,491757688126144,
1469784,5,55,5,59,20076,1,1,1.0,55.0,1.0,16.0,2.0,3.0,79.0,0.0,785696364290487,923575,785696356290487,785696352290487,
1469784,5,55,5,59,20076,12,1,1.0,,,,,,,,785696366290487,923575,785696358290487,785696352290487,
1469663,6,55,5,59,20034,11,1,1.0,,,,,,,,785693886290487,923576,785693876290487,785693870290487,
1468979,1,55,5,59,22118,1,2,0.0546014635,0.0,0.0,0.0,35.0,10.0,55.0,0.0,491757796126144,923672,491757786126144,491757785126144,
1467767,1,55,5,59,21512,14,1,1.0,,,,,,,,522594699126144,923673,491757810126144,491757805126144,
1468106,1,55,5,59,21681,1,1,1.0,0.0,0.0,0.0,0.0,55.0,45.0,0.0,491757864126144,923676,491757858126144,491757857126144,
1467909,1,55,5,59,21583,1,1,1.0,80.0,35.0,0.0,0.0,7.0,93.0,0.0,707805051126144,923689,707805037126144,707805034126144,
1467945,1,55,5,59,21601,11,1,1.0,,,,,,,,707807299126144,923690,707807291126144,707807288126144,
1467945,1,55,5,59,21601,14,1,1.0,,,,,,,,707807302126144,923690,707807294126144,707807288126144,
1468024,1,55,5,59,21640,1,2,0.3510984657,0.0,1.0,0.0,0.0,17.0,83.0,0.0,707805509126144,923691,707805500126144,707805496126144,
1469478,1,55,5,59,22292,11,1,1.0,,,,,,,,785694674290487,923693,785694653290487,785694646290487,
1469478,1,55,5,59,22292,12,1,1.0,,,,,,,,785694675290487,923693,785694654290487,785694646290487,
1468095,1,55,5,59,21676,14,1,1.0,,,,,,,,785695641290487,923696,785695633290487,785695627290487,
1468390,1,55,5,59,21823,1,1,1.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,785696416290487,923698,785696410290487,785696408290487,
1468390,1,55,5,59,21823,13,1,1.0,,,,,,,,785696419290487,923698,785696413290487,785696408290487,
1469103,1,55,5,59,22180,1,1,0.6314008139,59.0,6.0,0.0,21.0,16.0,63.0,0.0,785697303290487,923699,785697286290487,785697279290487,
1796336,4,17,3,97,20008,12,1,1.0,,,,,,,,785698946290487,352769629489998,785698941290487,785698938290487,
1796304,4,17,3,97,20088,12,2,1.0,,,,,,,,785695490290487,352769630489998,785695480290487,785695474290487,
1796355,4,17,3,97,29990,1,1,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,785697187290487,352769632489998,785697181290487,785697179290487,
1852988,4,17,3,43,20044,1,1,1.0,0.0,0.0,0.0,99.0,0.0,1.0,0.0,785698963290487,352769633489998,785698956290487,785698955290487,
1795849,4,17,3,89,20013,1,1,1.0,1.0,3.0,4.0,0.0,0.0,96.0,0.0,785693758290487,352769634489998,785693750290487,785693748290487,
1837516,4,17,3,197,20168,12,1,1.0,,,,,,,,785693786290487,352769636489998,785693780290487,785693776290487,
1837451,4,17,3,197,20160,1,1,0.8901028854,45.0,43.0,0.0,0.0,15.0,85.0,0.0,785696197290487,352769637489998,785696187290487,785696181290487,
1837451,4,17,3,197,20160,1,2,0.1098971146,90.0,90.0,0.0,0.0,2.0,98.0,0.0,785696198290487,352769637489998,785696187290487,785696182290487,
1797360,4,17,3,111,20072,12,1,1.0,,,,,,,,785697242290487,352769639489998,785697234290487,785697230290487,
1796379,4,17,3,97,20031,12,1,1.0,,,,,,,,785697907290487,352769640489998,785697899290487,785697894290487,
1853010,5,17,3,43,20028,11,1,1.0,,,,,,,,785698995290487,352769643489998,785698984290487,785698977290487,
1853010,5,17,3,43,20028,12,1,1.0,,,,,,,,785698996290487,352769643489998,785698985290487,785698977290487,
1853030,4,17,3,43,20009,12,1,1.0,,,,,,,,785695563290487,352769644489998,785695549290487,785695545290487,
1797328,4,17,3,111,20065,14,1,1.0,,,,,,,,785696302290487,352769648489998,785696276290487,785696269290487,
1796103,4,17,3,93,20014,13,1,1.0,,,,,,,,785699068290487,352769649489998,785699060290487,785699056290487,
1796129,4,17,3,93,20033,12,1,1.0,,,,,,,,785698409290487,352769650489998,785698398290487,785698391290487,
