PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CENTER_CONDID,REMAINING_CONDID,SUBP_STATUS_CD,SUBP_NONSAMPLE_REASN_CD,SLOPE,ASPECT,WATER_DEPTH,CN,PLT_CN,CENTER_CND_CN,REMAINING_CND_CN,PREV_PLT_CN
1852479,4,17,3,31,20133,11,1,1,1,,6.0,23.0,0.0,491758924126144,352769757489998,491758922126144,,
1852357,4,17,3,31,20116,12,1,1,1,,5.0,191.0,0.0,491759037126144,352769758489998,491759034126144,,
1852357,4,17,3,31,20116,14,1,1,1,,5.0,191.0,0.0,491759039126144,352769758489998,491759034126144,,
1837464,4,17,3,197,20064,1,1,1,2,,,,0.0,491759163126144,352769760489998,491759161126144,491759161126144.0,
1837464,4,17,3,197,20064,12,1,1,2,,,,0.0,491759165126144,352769760489998,491759161126144,,
1852405,4,17,3,31,20061,12,1,1,2,,,,0.0,491759189126144,352769761489998,491759186126144,,
1796377,4,17,3,97,20200,11,1,1,3,,,,0.0,491759479126144,352769768489998,491759477126144,,
1852999,4,17,3,43,20049,1,1,1,2,,,,0.0,491759543126144,352769771489998,491759542126144,491759542126144.0,
1853019,4,17,3,43,20045,12,1,1,2,,,,0.0,491759603126144,352769773489998,491759600126144,,
1837445,4,17,3,197,20088,12,1,1,1,,6.0,158.0,0.0,491757121126144,352769774489998,491757118126144,,
1796348,4,17,3,97,20201,1,1,1,2,,,,0.5,491757266126144,352769776489998,491757264126144,491757264126144.0,
1795837,4,17,3,89,20002,13,1,1,2,,,,0.0,491757348126144,352769780489998,491757343126144,,
1853014,4,17,3,43,20006,11,1,1,2,,,,0.0,491757387126144,352769781489998,491757385126144,,
1853014,4,17,3,43,20006,13,1,1,2,,,,0.0,491757389126144,352769781489998,491757385126144,,
1857721,1,17,3,31,21968,1,1,1,2,,,,0.0,478151158489998,352769823489998,478151152489998,478151152489998.0,
1852337,6,17,3,31,20119,1,1,1,2,,,,0.0,478151333489998,352769830489998,478151330489998,478151330489998.0,
1852337,6,17,3,31,20119,11,1,1,2,,,,0.0,478151334489998,352769830489998,478151330489998,,
1852341,4,17,3,31,20182,11,1,1,2,,,,0.0,478151404489998,352769831489998,478151402489998,,
1852998,4,17,3,43,20016,14,1,1,2,,,,0.0,478151562489998,352769835489998,478151556489998,,
1852373,4,17,3,31,20023,11,1,1,2,,,,0.0,478151823489998,352769841489998,478151821489998,,
1852373,4,17,3,31,20023,14,1,1,2,,,,0.0,478151826489998,352769841489998,478151821489998,,
1796376,5,17,3,97,20055,1,1,1,2,,,,0.0,478151882489998,352769842489998,478151879489998,478151879489998.0,
1796376,5,17,3,97,20055,12,1,1,2,,,,0.0,478151884489998,352769842489998,478151879489998,,
1853009,4,17,3,43,20202,11,1,1,1,,11.0,142.0,0.0,478152042489998,352769848489998,478152040489998,,
1852434,4,17,3,31,20014,1,1,1,2,,,,0.0,478152162489998,352769851489998,478152160489998,478152160489998.0,
1852434,4,17,3,31,20014,12,1,1,2,,,,0.0,478152163489998,352769851489998,478152160489998,,
1837533,4,17,3,197,20006,11,1,1,2,,,,0.0,478152186489998,352769852489998,478152184489998,,
1837533,4,17,3,197,20006,13,1,1,2,,,,0.0,478152188489998,352769852489998,478152184489998,,
1852461,4,17,3,31,20103,1,1,1,4,2.0,,,,478152224489998,352769853489998,478152223489998,478152223489998.0,
1797337,4,17,3,111,20061,12,2,2,2,,,,0.0,478152246489998,352769854489998,478152241489998,,
1837504,4,17,3,197,20059,12,1,1,2,,,,0.0,478152294489998,352769856489998,478152291489998,,
1853048,5,17,3,43,20039,14,1,1,3,,,,4.0,478152313489998,352769857489998,478152308489998,,
1795928,5,17,3,89,20061,11,1,1,2,,,,0.0,478152377489998,352769859489998,478152374489998,,
1795852,5,17,3,89,20090,14,1,1,3,,,,0.0,478152405489998,352769860489998,478152400489998,,
1797331,6,17,3,111,20201,13,1,1,2,,,,0.0,478152417489998,352769861489998,478152413489998,,
1916049,5,18,4,89,20032,11,1,1,2,,,,0.0,478152480489998,352769863489998,478152478489998,,
1915885,5,18,4,89,20058,1,1,1,2,,,,0.0,478152497489998,352769864489998,478152496489998,478152496489998.0,
1915885,5,18,4,89,20058,11,1,1,2,,,,0.0,478152498489998,352769864489998,478152496489998,,
1917892,5,18,4,89,20163,14,1,1,2,,,,0.0,478152515489998,352769865489998,478152510489998,,
1916010,5,18,4,89,20121,13,1,1,1,,15.0,238.0,0.0,478152533489998,352769866489998,478152528489998,,
1916010,5,18,4,89,20121,14,1,1,1,,15.0,238.0,0.0,478152534489998,352769866489998,478152528489998,,
1915175,5,18,4,127,20026,11,1,1,2,,,,0.0,478152605489998,352769867489998,478152603489998,,
1915125,5,18,4,127,20043,13,1,1,4,2.0,,,,478152621489998,352769868489998,478152617489998,,
1915966,5,18,4,89,20120,1,1,1,2,,,,0.0,478152630489998,352769869489998,478152629489998,478152629489998.0,
1915966,5,18,4,89,20120,11,1,1,2,,,,0.0,478152631489998,352769869489998,478152629489998,,
1856933,2,17,3,31,23379,11,1,1,2,,,,0.0,942083954290487,559740539126144,942083947290487,,352769826489998.0
1857695,2,17,3,31,21833,12,1,1,2,,,,0.0,942083731290487,559740543126144,942083725290487,,352769802489998.0
1857047,2,17,3,31,23508,1,1,1,2,,,,0.0,942082713290487,559740545126144,942082706290487,942082706290487.0,352769810489998.0
1857694,2,17,3,31,21834,11,1,1,2,,,,0.0,942084392290487,559740547126144,942084385290487,,352769803489998.0
1856965,2,17,3,31,23428,13,1,1,2,,,,0.0,942083191290487,559740553126144,942083185290487,,352769806489998.0
1859375,2,17,3,31,21803,12,2,2,2,,,,0.0,942085054290487,559740557126144,942085040290487,,352769805489998.0
1857896,2,17,3,31,22193,12,1,1,2,,,,0.0,942084484290487,559740561126144,942084477290487,,352769820489998.0
1857880,3,17,3,31,22128,12,1,1,4,2.0,,,,942085116290487,559740565126144,942085112290487,,352769816489998.0
1797322,4,17,3,111,20109,11,1,1,2,,,,0.0,491757524126144,352769785489998,491757521126144,,
1797322,4,17,3,111,20109,14,1,1,2,,,,0.0,491757527126144,352769785489998,491757521126144,,
1796095,4,17,3,93,20009,12,1,1,2,,,,0.0,491757547126144,352769786489998,491757544126144,,
1795846,4,17,3,89,20032,14,1,1,2,,,,0.0,491757569126144,352769787489998,491757563126144,,
1837522,4,17,3,197,20202,11,2,2,2,,,,0.0,491757589126144,352769788489998,491757584126144,,
1915950,4,18,4,89,20056,14,1,1,1,,0.0,0.0,0.0,528824553126144,352769791489998,528824547126144,,
1854651,1,17,3,31,23232,12,1,1,2,,,,0.0,478150007489998,352769800489998,478150003489998,,
1856781,1,17,3,31,23180,1,1,1,2,,,,0.0,478150518489998,352769801489998,478150517489998,478150517489998.0,
1856781,1,17,3,31,23180,11,1,1,2,,,,0.0,478150519489998,352769801489998,478150517489998,,
1857696,1,17,3,31,21832,1,1,1,2,,,,0.0,478150610489998,352769804489998,478150608489998,478150608489998.0,
1859375,1,17,3,31,21803,13,1,1,2,,,,0.0,478150640489998,352769805489998,478150635489998,,
1856970,1,17,3,31,23423,11,1,1,2,,,,0.0,478150698489998,352769808489998,478150695489998,,
1856970,1,17,3,31,23423,14,1,1,2,,,,0.0,478150701489998,352769808489998,478150695489998,,
1852392,4,17,3,31,20205,1,1,1,2,,,,0.0,478150718489998,352769809489998,478150716489998,478150716489998.0,
1857047,1,17,3,31,23508,12,1,1,2,,,,0.0,478150745489998,352769810489998,478150742489998,,
1857047,1,17,3,31,23508,14,1,1,2,,,,0.0,478150747489998,352769810489998,478150742489998,,
1852330,4,17,3,31,20109,13,1,1,2,,,,0.0,478150921489998,352769815489998,478150917489998,,
1857880,1,17,3,31,22128,11,1,1,2,,,,0.0,478150946489998,352769816489998,478150943489998,,
1857880,1,17,3,31,22128,14,1,1,2,,,,0.0,478150949489998,352769816489998,478150943489998,,
1857748,1,17,3,31,22022,13,2,2,2,,,,0.0,478151015489998,352769818489998,478151010489998,,
1857896,1,17,3,31,22193,1,1,1,2,,,,0.0,478151077489998,352769820489998,478151076489998,478151076489998.0,
1857812,1,17,3,31,22069,1,1,1,2,,,,0.0,478151132489998,352769822489998,478151128489998,478151128489998.0,
1857067,2,17,3,31,23488,1,1,1,2,,,,0.0,942083233290487,559740571126144,942083224290487,942083224290487.0,352769812489998.0
1857067,2,17,3,31,23488,11,1,1,2,,,,0.0,942083234290487,559740571126144,942083224290487,,352769812489998.0
1857790,2,17,3,31,22034,14,1,1,2,,,,0.0,942085177290487,559740575126144,942085169290487,,352769814489998.0
1857812,2,17,3,31,22069,11,1,1,2,,,,0.0,1092692646290487,559740585126144,1092686539290487,,352769822489998.0
1857812,2,17,3,31,22069,12,1,1,2,,,,0.0,1092694084290487,559740585126144,1092686539290487,,352769822489998.0
1855684,2,17,3,31,22154,13,1,1,3,,,,0.0,1092694774290487,559740587126144,1092686744290487,,352769824489998.0
1855684,2,17,3,31,22154,12,1,1,3,,,,0.0,1092694053290487,559740587126144,1092686744290487,,352769824489998.0
1857735,2,17,3,31,21954,13,1,1,2,,,,0.0,942231786290487,781816981290487,942231780290487,,352769744489998.0
1857762,2,17,3,31,22008,1,1,1,2,,,,0.0,942230901290487,781816993290487,942230899290487,942230899290487.0,352769738489998.0
1857888,2,17,3,31,22120,13,1,1,2,,,,0.0,942230712290487,781817005290487,942230706290487,,352769740489998.0
1857893,2,17,3,31,22196,1,1,1,2,,,,0.0,942231483290487,781817014290487,942231481290487,942231481290487.0,352769741489998.0
1857071,2,17,3,31,23538,13,1,1,2,,,,0.0,942231365290487,781817020290487,942231356290487,,352769742489998.0
1856805,2,17,3,31,23210,13,1,1,2,,,,0.0,942231508290487,781817023290487,942231503290487,,352769722489998.0
1856803,2,17,3,31,23212,11,1,1,2,,,,0.0,942231899290487,781817025290487,942231893290487,,352769729489998.0
1856803,2,17,3,31,23212,12,1,1,2,,,,0.0,942231900290487,781817025290487,942231893290487,,352769729489998.0
1857693,2,17,3,31,21835,12,1,1,2,,,,0.0,942231195290487,781817031290487,942231189290487,,352769728489998.0
1857703,2,17,3,31,21825,12,1,1,2,,,,0.0,942230756290487,781817034290487,942230751290487,,352769730489998.0
1854642,2,17,3,31,23241,11,1,1,2,,,,0.0,942231400290487,781817046290487,942231393290487,,352769721489998.0
1856776,2,17,3,31,23185,1,1,1,2,,,,0.0,942231456290487,781817049290487,942231450290487,942231450290487.0,352769724489998.0
1856814,2,17,3,31,23201,13,1,1,2,,,,0.0,942231098290487,781817052290487,942231093290487,,352769723489998.0
1854662,2,17,3,31,23221,14,1,1,2,,,,0.0,942231536290487,781817055290487,942231527290487,,352769725489998.0
1857349,2,17,3,31,23813,11,1,1,2,,,,0.0,942231930290487,781817061290487,942231923290487,,352769753489998.0
1856954,3,17,3,31,23358,1,1,1,2,,,,0.0,942231002290487,781817064290487,942230998290487,942230998290487.0,352769751489998.0
1857070,2,17,3,31,23539,12,1,1,2,,,,0.0,1287853598290487,992948022290487,1287853588290487,,352769677489998.0
1856960,2,17,3,31,23433,13,1,1,2,,,,0.0,1287853708290487,992948028290487,1287853702290487,,352769667489998.0
1856960,2,17,3,31,23433,14,1,1,2,,,,0.0,1287853709290487,992948028290487,1287853702290487,,352769667489998.0
1857771,2,17,3,31,22053,14,1,1,2,,,,0.0,1287854339290487,992948034290487,1287854331290487,,352769673489998.0
1856994,2,17,3,31,23453,1,1,1,2,,,,0.0,1287853750290487,992948037290487,1287853741290487,1287853741290487.0,352769668489998.0
1856994,2,17,3,31,23453,14,1,1,2,,,,0.0,1287853753290487,992948037290487,1287853741290487,,352769668489998.0
1856854,2,17,3,31,23296,13,1,1,2,,,,0.0,1287854136290487,992948040290487,1287854127290487,,352769664489998.0
1854661,2,17,3,31,23222,12,1,1,2,,,,0.0,1287852577290487,992948043290487,1287852566290487,,352769663489998.0
1857128,3,17,3,31,23616,13,1,1,2,,,,0.0,1287855507290487,992948055290487,1287855262290487,,352769685489998.0
1857128,3,17,3,31,23616,11,1,1,2,,,,0.0,1287856308290487,992948055290487,1287855262290487,,352769685489998.0
1856944,2,17,3,31,23368,14,1,1,2,,,,0.0,1287853252290487,992948061290487,1287853241290487,,352769683489998.0
1856785,2,17,3,31,23176,13,1,1,2,,,,0.0,1287854176290487,992948070290487,1287854167290487,,352769662489998.0
1796327,4,17,3,97,20023,13,1,1,2,,,,0.0,942082507290487,352769556489998,942082502290487,,
1837506,4,17,3,197,20116,1,1,1,2,,,,0.0,942084908290487,352769558489998,942084906290487,942084906290487.0,
1837512,4,17,3,197,20081,12,1,1,3,,,,4.0,942084529290487,352769559489998,942084526290487,,
1789890,4,17,3,63,20048,12,1,1,2,,,,1.5,942083428290487,352769561489998,942083424290487,,
1789902,4,17,3,63,20052,1,1,1,2,,,,0.0,942084589290487,352769562489998,942084587290487,942084587290487.0,
1789902,4,17,3,63,20052,13,1,1,2,,,,0.0,942084592290487,352769562489998,942084587290487,,
1797301,4,17,3,111,20105,14,1,1,1,,7.0,225.0,0.0,942082542290487,352769564489998,942082536290487,,
1852497,4,17,3,31,20111,1,1,1,4,2.0,,,,942083449290487,352769566489998,942083446290487,942083446290487.0,
1852414,4,17,3,31,20067,14,1,1,2,,,,0.0,707805435126144,352769694489998,707805429126144,,
1852376,4,17,3,31,20135,13,1,1,2,,,,0.0,707807157126144,352769699489998,707807152126144,,
1795879,4,17,3,89,20053,13,1,1,4,2.0,,,,707805454126144,352769702489998,707805448126144,,
1837449,4,17,3,197,20129,1,1,1,2,,,,0.0,707806921126144,352769703489998,707806919126144,707806919126144.0,
1837449,4,17,3,197,20129,11,1,1,2,,,,0.0,707806922126144,352769703489998,707806919126144,,
1837449,4,17,3,197,20129,12,1,1,2,,,,0.0,707806923126144,352769703489998,707806919126144,,
1795843,4,17,3,89,20001,1,1,1,2,,,,0.0,707806249126144,352769705489998,707806244126144,707806244126144.0,
1795843,4,17,3,89,20001,13,1,1,2,,,,0.0,707806252126144,352769705489998,707806244126144,,
1853036,4,17,3,43,20013,12,1,1,2,,,,0.0,707807249126144,352769708489998,707807245126144,,
1796089,4,17,3,93,20055,14,1,1,2,,,,0.0,707805735126144,352769711489998,707805729126144,,
1797317,4,17,3,111,20019,1,1,1,2,,,,0.0,707805758126144,352769712489998,707805755126144,707805755126144.0,
1915915,4,18,4,89,20076,1,1,1,4,2.0,,,,707807422126144,352769715489998,707807417126144,707807417126144.0,
1915915,4,18,4,89,20076,13,1,1,4,2.0,,,,707807425126144,352769715489998,707807417126144,,
1915883,4,18,4,127,20048,1,1,1,1,,38.0,205.0,0.0,707805964126144,352769716489998,707805962126144,707805962126144.0,
1856805,1,17,3,31,23210,13,1,1,2,,,,0.0,491757937126144,352769722489998,491757933126144,,
1856803,1,17,3,31,23212,12,1,1,2,,,,0.0,491758173126144,352769729489998,491758170126144,,
1856846,1,17,3,31,23250,11,1,1,2,,,,0.0,491758260126144,352769732489998,491758256126144,,
1857000,1,17,3,31,23447,12,1,1,2,,,,0.0,491758326126144,352769735489998,491758323126144,,
1857762,1,17,3,31,22008,11,1,1,2,,,,0.0,491758402126144,352769738489998,491758400126144,,
1857710,1,17,3,31,21939,11,1,1,2,,,,0.0,491758423126144,352769739489998,491758421126144,,
1857071,1,17,3,31,23538,1,1,1,2,,,,0.0,491758487126144,352769742489998,491758486126144,491758486126144.0,
1857071,1,17,3,31,23538,12,1,1,2,,,,0.0,491758489126144,352769742489998,491758486126144,,
1857071,1,17,3,31,23538,13,1,1,2,,,,0.0,491758490126144,352769742489998,491758486126144,,
1857735,1,17,3,31,21954,14,1,1,2,,,,0.0,491758607126144,352769744489998,491758601126144,,
1857868,1,17,3,31,22140,1,1,1,2,,,,0.0,491758710126144,352769748489998,491758709126144,491758709126144.0,
1857868,1,17,3,31,22140,14,1,1,2,,,,0.0,491758714126144,352769748489998,491758709126144,,
1857843,1,17,3,31,22111,11,1,1,2,,,,0.0,491758778126144,352769750489998,491758776126144,,
1856954,1,17,3,31,23358,12,1,1,2,,,,0.0,491758803126144,352769751489998,491758799126144,,
1795832,4,17,3,89,20017,12,1,1,1,,4.0,0.0,0.0,942084935290487,352769568489998,942084929290487,,
1795832,4,17,3,89,20017,13,1,1,1,,4.0,0.0,0.0,942084936290487,352769568489998,942084929290487,,
1795888,4,17,3,89,20019,11,2,2,2,,,,0.0,942083885290487,352769572489998,942083879290487,,
1796131,4,17,3,93,20008,13,1,1,2,,,,0.0,942082973290487,352769574489998,942082966290487,,
1796131,4,17,3,93,20008,14,1,1,2,,,,0.0,942082974290487,352769574489998,942082966290487,,
1795904,6,17,3,89,20059,1,1,1,2,,,,0.0,942083916290487,352769575489998,942083914290487,942083914290487.0,
1915171,4,18,4,89,20095,14,1,1,2,,,,0.0,942083140290487,352769579489998,942083133290487,,
1854657,1,17,3,31,23226,12,1,1,2,,,,0.0,785695109290487,352769586489998,785695105290487,,
1856864,1,17,3,31,23286,11,1,1,2,,,,0.0,785694268290487,352769588489998,785694265290487,,
1857031,1,17,3,31,23470,1,1,1,2,,,,0.0,785698234290487,352769591489998,785698231290487,785698231290487.0,
1857019,1,17,3,31,23482,11,1,1,2,,,,0.0,785695930290487,352769592489998,785695922290487,,
1856995,1,17,3,31,23452,13,1,1,2,,,,0.0,785695139290487,352769593489998,785695134290487,,
1855180,1,17,3,31,21978,12,1,1,4,2.0,,,,785695168290487,352769594489998,785695159290487,,
1857632,1,17,3,31,21761,1,1,1,2,,,,0.0,785693539290487,352769595489998,785693537290487,785693537290487.0,
1857644,1,17,3,31,21749,12,1,1,3,,,,0.0,785693557290487,352769596489998,785693554290487,,
1857058,1,17,3,31,23497,1,1,1,2,,,,0.0,785694336290487,352769598489998,785694327290487,785694327290487.0,
1857782,1,17,3,31,22042,1,1,1,2,,,,0.0,785695966290487,352769600489998,785695958290487,785695958290487.0,
1852396,4,17,3,31,20146,12,1,1,2,,,,0.0,785694366290487,352769602489998,785694358290487,,
1857874,1,17,3,31,22134,13,1,1,2,,,,0.0,785693599290487,352769604489998,785693591290487,,
1857817,1,17,3,31,22064,1,1,1,2,,,,0.0,785697144290487,352769608489998,785697141290487,785697142290487.0,
1857817,1,17,3,31,22064,14,1,1,2,,,,0.0,785697148290487,352769608489998,785697141290487,,
1852352,4,17,3,31,20202,1,1,1,2,,,,0.0,785698860290487,352769616489998,785698859290487,785698859290487.0,
1852353,4,17,3,31,20022,12,1,1,2,,,,0.0,785693717290487,352769618489998,785693711290487,,
1852353,4,17,3,31,20022,14,1,1,2,,,,0.0,785693719290487,352769618489998,785693711290487,,
1837455,4,17,3,197,20165,12,1,1,2,,,,0.0,785695428290487,352769621489998,785695423290487,,
1852442,4,17,3,31,20004,1,1,1,2,,,,0.0,785698266290487,352769622489998,785698261290487,785698262290487.0,
1852442,4,17,3,31,20004,13,2,2,2,,,,0.0,785698270290487,352769622489998,785698262290487,,
1796370,4,17,3,97,20072,13,1,1,2,,,,0.0,785697875290487,352769628489998,785697870290487,,
1796304,4,17,3,97,20088,11,1,1,2,,,,0.0,785695477290487,352769630489998,785695473290487,,
1796304,4,17,3,97,20088,12,2,2,2,,,,0.0,785695480290487,352769630489998,785695474290487,,
1796315,4,17,3,97,20064,12,1,1,2,,,,0.3,785696157290487,352769631489998,785696152290487,,
1796315,4,17,3,97,20064,14,1,1,2,,,,0.3,785696159290487,352769631489998,785696152290487,,
1852988,4,17,3,43,20044,11,1,1,2,,,,0.0,785698957290487,352769633489998,785698955290487,,
1837516,4,17,3,197,20168,1,1,1,2,,,,0.0,785693778290487,352769636489998,785693776290487,785693776290487.0,
1853052,4,17,3,43,20064,12,1,1,2,,,,0.0,785697921290487,352769641489998,785697917290487,,
1852466,4,17,3,31,20092,12,1,1,2,,,,0.0,785695508290487,352769642489998,785695502290487,,
1853030,4,17,3,43,20009,1,1,1,1,,0.0,0.0,0.0,785695547290487,352769644489998,785695545290487,785695545290487.0,
1853044,4,17,3,43,20014,1,1,1,1,,2.0,0.0,0.0,785699026290487,352769645489998,785699021290487,785699021290487.0,
1853044,4,17,3,43,20014,12,1,1,1,,2.0,0.0,0.0,785699028290487,352769645489998,785699021290487,,
1797328,4,17,3,111,20065,11,1,1,2,,,,0.0,785696273290487,352769648489998,785696269290487,,
1797328,4,17,3,111,20065,12,1,1,2,,,,0.0,785696274290487,352769648489998,785696269290487,,
1917561,4,18,4,127,20069,13,1,1,1,,14.0,10.0,0.0,785694585290487,352769655489998,785694578290487,,
1856785,1,17,3,31,23176,11,1,1,2,,,,0.0,707806104126144,352769662489998,707806097126144,,
1854661,1,17,3,31,23222,1,1,1,2,,,,0.0,707806612126144,352769663489998,707806602126144,707806602126144.0,
1854661,1,17,3,31,23222,11,1,1,2,,,,0.0,707806613126144,352769663489998,707806602126144,,
1857636,1,17,3,31,21757,1,1,1,2,,,,0.0,707806722126144,352769669489998,707806720126144,707806720126144.0,
1857636,1,17,3,31,21757,14,1,1,2,,,,0.0,707806726126144,352769669489998,707806720126144,,
1857063,1,17,3,31,23492,14,1,1,2,,,,0.0,707805539126144,352769671489998,707805531126144,,
1852395,4,17,3,31,20114,1,1,1,2,,,,0.0,707805566126144,352769672489998,707805562126144,707805562126144.0,
1857771,1,17,3,31,22053,13,1,1,2,,,,0.0,707806161126144,352769673489998,707806153126144,,
1857778,1,17,3,31,22046,12,1,1,2,,,,0.0,707806756126144,352769674489998,707806749126144,,
1854876,1,17,3,31,22214,11,1,1,2,,,,0.0,707806370126144,352769679489998,707806360126144,,
1854876,1,17,3,31,22214,14,1,1,2,,,,0.0,707806373126144,352769679489998,707806360126144,,
1857806,1,17,3,31,22075,14,2,2,2,,,,0.0,707805314126144,352769680489998,707805305126144,,
1856930,1,17,3,31,23328,12,1,1,2,,,,0.0,707805366126144,352769682489998,707805357126144,,
1856944,1,17,3,31,23368,11,1,1,2,,,,0.0,707805394126144,352769683489998,707805385126144,,
1857128,1,17,3,31,23616,11,1,1,2,,,,0.0,707805624126144,352769685489998,707805622126144,,
1837411,4,17,3,197,20067,12,1,1,2,,,,0.0,707805894126144,352769690489998,707805889126144,,
1853053,4,17,3,43,29990,1,1,1,2,,,,0.0,707807129126144,352769692489998,707807127126144,707807127126144.0,
1852411,4,17,3,31,20032,11,1,1,2,,,,0.0,707807394126144,352769693489998,707807388126144,,
1469516,1,55,5,59,22311,1,1,1,2,,,,0.0,478152687489998,923463,478152685489998,478152685489998.0,
1469663,6,55,5,59,20034,1,1,1,2,,,,0.0,785693875290487,923576,785693870290487,785693871290487.0,
1469663,6,55,5,59,20034,13,1,1,2,,,,0.0,785693878290487,923576,785693870290487,,
1469919,4,55,5,59,20011,1,1,1,2,,,,0.0,505940844126144,923671,505940842126144,505940842126144.0,
1468979,1,55,5,59,22118,13,1,1,2,,,,0.0,491757789126144,923672,491757784126144,,
1467767,1,55,5,59,21512,14,1,1,2,,,,0.0,491757810126144,923673,491757805126144,,
1469468,1,55,5,59,22287,1,1,1,2,,,,0.0,491757832126144,923674,491757831126144,491757831126144.0,
1469468,1,55,5,59,22287,13,1,1,2,,,,0.0,491757835126144,923674,491757831126144,,
1467935,1,55,5,59,21596,11,1,1,2,,,,0.0,491757845126144,923675,491757843126144,,
1467935,1,55,5,59,21596,12,1,1,2,,,,0.0,491757846126144,923675,491757843126144,,
1468106,1,55,5,59,21681,1,1,1,2,,,,0.0,491757858126144,923676,491757857126144,491757857126144.0,
